ダウンロードした時刻：2021/02/03 17:38:32

,千歳,千歳,千歳,千歳,千歳,千歳,千歳,千歳,千歳,千歳,千歳,千歳,千歳,千歳,千歳,千歳,千歳,千歳,千歳,千歳,千歳,千歳,千歳,千歳
2019/8/5,22.8,8,1,27.3,8,1,19.5,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/8/6,24.7,8,1,31.7,8,1,19.0,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/8/7,23.5,8,1,27.2,5,1,20.5,5,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/8/8,22.7,8,1,25.5,8,1,20.3,8,1,21.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/8/9,21.5,8,1,24.8,8,1,18.0,8,1,20.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/8/10,17.1,8,1,19.1,8,1,15.5,8,1,12.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/8/11,17.9,8,1,21.2,8,1,16.8,8,1,0.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/8/12,18.6,8,1,20.4,8,1,16.1,8,1,3.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/8/13,21.8,8,1,28.0,8,1,17.1,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/8/14,18.8,8,1,20.7,8,1,17.4,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/8/15,20.8,8,1,23.7,8,1,17.4,8,1,1.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/8/16,25.4,8,1,29.4,8,1,22.4,8,1,29.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/8/17,24.6,8,1,30.6,8,1,19.7,8,1,15.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/8/18,21.7,8,1,26.3,8,1,17.9,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/8/19,20.2,8,1,23.4,8,1,17.2,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/8/20,18.7,8,1,19.9,8,1,17.5,8,1,6.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/8/21,19.2,8,1,21.9,8,1,17.4,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/8/22,18.4,8,1,20.4,8,1,16.7,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/8/23,17.6,8,1,19.1,8,1,16.3,8,1,23.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/8/24,19.8,8,1,24.1,8,1,16.3,8,1,3.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/8/25,18.1,8,1,23.2,8,1,13.9,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/8/26,17.6,8,1,22.9,8,1,11.6,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/8/27,18.7,8,1,24.1,8,1,12.4,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/8/28,18.4,8,1,21.3,8,1,16.0,8,1,54.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/8/29,20.2,8,1,24.4,8,1,17.1,8,1,2.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/8/30,20.3,8,1,23.5,8,1,18.6,8,1,4.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/8/31,20.4,8,1,22.7,8,1,17.9,8,1,2.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/9/1,20.8,8,1,27.9,8,1,12.9,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/9/2,19.3,8,1,27.1,5,1,11.2,5,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/9/3,19.6,8,1,26.1,8,1,14.2,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/9/4,17.8,8,1,25.5,8,1,10.9,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/9/5,18.6,8,1,23.8,8,1,11.7,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/9/6,20.9,8,1,25.9,8,1,16.5,8,1,3.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/9/7,21.8,8,1,23.5,8,1,20.3,8,1,4.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/9/8,22.2,8,1,25.4,8,1,21.0,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/9/9,25.0,8,1,29.8,8,1,21.9,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/9/10,22.8,8,1,28.4,8,1,16.6,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/9/11,16.4,8,1,19.6,8,1,13.7,8,1,9.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/9/12,17.2,8,1,23.2,8,1,12.3,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/9/13,15.9,8,1,23.2,8,1,8.9,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/9/14,18.5,8,1,23.9,8,1,11.7,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/9/15,20.5,8,1,24.3,8,1,18.0,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/9/16,20.5,8,1,23.9,8,1,17.6,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/9/17,18.9,8,1,24.6,8,1,12.8,8,1,0.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/9/18,16.1,8,1,22.0,8,1,10.5,8,1,0.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/9/19,12.8,8,1,17.9,8,1,6.9,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/9/20,14.4,8,1,20.8,8,1,7.4,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/9/21,12.6,8,1,19.8,8,1,6.0,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/9/22,15.2,8,1,21.3,8,1,11.3,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/9/23,13.0,8,1,14.3,8,1,10.9,8,1,64.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/9/24,16.7,8,1,23.0,8,1,8.3,8,1,0.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/9/25,12.1,8,1,19.8,8,1,4.1,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/9/26,14.1,8,1,23.3,8,1,3.7,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/9/27,15.5,8,1,23.5,8,1,9.0,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/9/28,14.7,8,1,22.6,8,1,6.2,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/9/29,16.3,8,1,20.7,8,1,12.0,8,1,4.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/9/30,17.7,8,1,25.1,8,1,11.3,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/10/1,15.8,8,1,23.4,8,1,9.0,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/10/2,16.0,8,1,22.5,8,1,8.9,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/10/3,19.2,8,1,22.7,8,1,16.3,8,1,0.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/10/4,16.2,8,1,18.0,8,1,15.2,8,1,63.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/10/5,13.8,8,1,17.0,8,1,8.8,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/10/6,10.1,8,1,16.3,8,1,4.1,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/10/7,11.1,8,1,15.5,8,1,3.1,8,1,3.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/10/8,15.2,8,1,18.0,8,1,8.9,8,1,58.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/10/9,11.7,8,1,17.7,8,1,4.8,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/10/10,11.8,8,1,18.8,8,1,2.5,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/10/11,16.2,8,1,20.3,8,1,11.5,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/10/12,14.0,8,1,16.2,8,1,9.2,8,1,0.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/10/13,9.3,8,1,14.4,8,1,2.7,8,1,2.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/10/14,8.7,8,1,16.0,8,1,0.0,8,1,2.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/10/15,7.3,8,1,12.3,8,1,0.1,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/10/16,7.0,8,1,16.4,8,1,-2.8,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/10/17,6.6,8,1,13.6,5,1,-0.3,5,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/10/18,6.2,8,1,15.2,8,1,-2.4,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/10/19,9.1,8,1,13.4,8,1,3.0,8,1,18.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/10/20,12.2,8,1,18.8,8,1,4.3,8,1,0.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/10/21,9.6,8,1,18.2,8,1,0.8,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/10/22,11.4,8,1,18.1,8,1,5.0,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/10/23,11.7,8,1,19.3,8,1,4.9,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/10/24,11.5,8,1,17.3,8,1,6.9,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/10/25,10.0,8,1,14.9,8,1,4.6,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/10/26,12.3,8,1,15.7,8,1,8.4,8,1,1.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/10/27,9.8,8,1,15.4,8,1,0.3,8,1,3.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/10/28,6.2,8,1,15.6,8,1,-1.9,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/10/29,10.5,8,1,18.2,8,1,-0.8,8,1,9.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/10/30,10.4,8,1,15.7,8,1,3.4,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/10/31,10.3,8,1,15.7,8,1,0.0,8,1,1.5,8,1,0,8,1,0,5,1,,0,1,,0,1
2019/11/1,9.5,8,1,14.8,8,1,3.1,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/11/2,10.1,8,1,14.5,8,1,3.7,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/11/3,5.7,8,1,10.8,8,1,-2.0,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/11/4,3.4,8,1,11.2,8,1,-3.0,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/11/5,5.9,8,1,10.9,8,1,-1.8,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/11/6,4.5,8,1,9.5,8,1,-2.8,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/11/7,1.1,8,1,6.1,8,1,-3.9,8,1,7.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/11/8,2.4,8,1,6.2,8,1,-0.8,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/11/9,1.7,8,1,6.3,8,1,-2.6,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/11/10,2.4,8,1,8.6,8,1,-3.0,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/11/11,6.9,8,1,12.0,8,1,-1.9,8,1,3.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/11/12,7.5,8,1,12.4,8,1,0.3,8,1,24.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/11/13,6.3,8,1,13.0,8,1,-3.0,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/11/14,4.9,8,1,13.3,8,1,-3.1,8,1,6.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/11/15,-0.3,8,1,4.4,8,1,-3.4,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/11/16,-0.3,8,1,3.7,8,1,-2.6,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/11/17,-1.2,8,1,3.1,8,1,-6.4,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/11/18,2.8,8,1,11.0,8,1,-7.9,8,1,17.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/11/19,2.0,8,1,6.5,8,1,-2.9,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/11/20,-2.0,8,1,3.9,8,1,-9.2,8,1,0.0,8,1,1,8,1,1,8,1,,0,1,,0,1
2019/11/21,-0.9,8,1,4.2,5,1,-6.0,5,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/11/22,-1.0,8,1,7.4,8,1,-8.0,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/11/23,4.9,8,1,11.1,8,1,-5.3,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/11/24,11.9,8,1,15.3,8,1,6.5,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/11/25,1.8,8,1,10.2,8,1,-2.8,8,1,1.5,8,1,1,8,1,1,8,1,,0,1,,0,1
2019/11/26,-2.3,8,1,3.3,8,1,-7.9,8,1,0.0,8,1,1,8,1,0,8,1,,0,1,,0,1
2019/11/27,0.7,8,1,7.1,8,1,-7.1,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/11/28,-4.5,8,1,-0.6,8,1,-9.6,8,1,0.0,8,1,3,8,1,3,8,1,,0,1,,0,1
2019/11/29,-6.0,8,1,1.2,8,1,-14.4,8,1,0.0,8,1,2,8,1,0,8,1,,0,1,,0,1
2019/11/30,-2.8,8,1,1.9,8,1,-8.8,8,1,0.0,8,1,4,8,1,4,8,1,,0,1,,0,1
2019/12/1,1.2,8,1,7.8,8,1,-4.4,8,1,4.5,8,1,1,8,1,0,8,1,,0,1,,0,1
2019/12/2,3.7,8,1,11.8,8,1,-2.0,8,1,20.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/12/3,-1.0,8,1,3.4,8,1,-4.4,8,1,0.0,8,1,1,8,1,1,8,1,,0,1,,0,1
2019/12/4,-4.5,8,1,-2.2,5,1,-6.9,5,1,0.0,8,1,1,8,1,1,8,1,,0,1,,0,1
2019/12/5,-5.4,8,1,0.1,8,1,-11.1,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/12/6,-7.0,8,1,0.2,8,1,-13.0,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/12/7,-3.4,8,1,4.4,8,1,-12.2,8,1,1.0,8,1,5,8,1,5,8,1,,0,1,,0,1
2019/12/8,-6.1,8,1,-2.5,8,1,-12.1,8,1,0.0,8,1,5,8,1,0,8,1,,0,1,,0,1
2019/12/9,-6.5,8,1,-0.2,5,1,-16.3,5,1,0.0,8,1,4,8,1,0,8,1,,0,1,,0,1
2019/12/10,4.3,8,1,9.3,8,1,-2.0,8,1,1.5,8,1,4,8,1,0,8,1,,0,1,,0,1
2019/12/11,6.4,8,1,9.5,5,1,0.3,5,1,1.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/12/12,3.3,8,1,9.7,8,1,-3.0,8,1,7.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/12/13,-1.4,8,1,3.3,5,1,-5.3,5,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/12/14,0.5,8,1,3.0,8,1,-2.8,8,1,6.5,8,1,5,8,1,7,8,1,,0,1,,0,1
2019/12/15,-2.7,8,1,-0.5,8,1,-8.9,8,1,0.5,8,1,5,8,1,2,8,1,,0,1,,0,1
2019/12/16,-2.8,8,1,3.3,8,1,-10.6,8,1,0.0,8,1,3,8,1,0,8,1,,0,1,,0,1
2019/12/17,3.7,8,1,7.9,8,1,-4.9,8,1,1.0,8,1,1,8,1,0,8,1,,0,1,,0,1
2019/12/18,1.2,8,1,6.9,8,1,-3.4,8,1,0.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/12/19,-3.5,8,1,1.5,8,1,-7.4,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2019/12/20,-5.0,8,1,-1.7,8,1,-9.9,8,1,0.0,8,1,3,8,1,3,8,1,,0,1,,0,1
2019/12/21,-4.5,8,1,1.1,8,1,-12.8,8,1,1.5,8,1,6,8,1,4,8,1,,0,1,,0,1
2019/12/22,-4.7,8,1,-0.6,8,1,-10.9,8,1,0.0,8,1,5,8,1,0,8,1,,0,1,,0,1
2019/12/23,-7.0,8,1,-2.8,8,1,-13.8,8,1,0.0,8,1,4,8,1,0,8,1,,0,1,,0,1
2019/12/24,-8.2,8,1,-3.4,8,1,-13.6,8,1,0.0,8,1,4,8,1,0,8,1,,0,1,,0,1
2019/12/25,-7.0,8,1,-2.0,8,1,-14.5,8,1,0.0,8,1,4,8,1,0,8,1,,0,1,,0,1
2019/12/26,-6.1,8,1,-1.4,8,1,-12.8,8,1,0.0,8,1,4,8,1,0,8,1,,0,1,,0,1
2019/12/27,-4.7,8,1,-2.6,8,1,-7.7,8,1,0.0,8,1,4,8,1,0,8,1,,0,1,,0,1
2019/12/28,-6.4,8,1,-2.5,8,1,-9.6,8,1,0.0,8,1,4,8,1,0,8,1,,0,1,,0,1
2019/12/29,-7.2,8,1,-0.7,8,1,-14.8,8,1,0.0,8,1,4,8,1,0,8,1,,0,1,,0,1
2019/12/30,-0.6,8,1,7.0,8,1,-12.9,8,1,9.5,8,1,4,8,1,0,8,1,,0,1,,0,1
2019/12/31,-0.4,8,1,7.8,8,1,-7.2,8,1,2.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/1/1,-5.4,8,1,-1.9,8,1,-8.0,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/1/2,-5.6,8,1,-1.5,8,1,-10.3,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/1/3,-4.2,8,1,1.1,8,1,-9.5,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/1/4,-7.0,8,1,-2.0,8,1,-12.1,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/1/5,-8.3,8,1,-1.5,8,1,-15.1,8,1,0.0,8,1,3,8,1,3,8,1,,0,1,,0,1
2020/1/6,-4.0,8,1,0.0,8,1,-13.5,8,1,0.0,8,1,3,8,1,2,8,1,,0,1,,0,1
2020/1/7,-3.1,8,1,2.1,8,1,-8.9,8,1,0.0,8,1,2,8,1,0,8,1,,0,1,,0,1
2020/1/8,-4.7,8,1,-1.9,8,1,-8.9,8,1,0.5,8,1,5,8,1,4,8,1,,0,1,,0,1
2020/1/9,-5.3,8,1,-1.3,8,1,-10.6,8,1,0.0,8,1,4,8,1,0,8,1,,0,1,,0,1
2020/1/10,-7.4,8,1,-0.8,8,1,-13.1,8,1,0.0,8,1,4,8,1,0,8,1,,0,1,,0,1
2020/1/11,-4.1,8,1,3.2,8,1,-11.0,8,1,1.5,8,1,8,8,1,4,8,1,,0,1,,0,1
2020/1/12,-5.0,8,1,1.1,8,1,-12.0,8,1,0.0,8,1,6,8,1,1,8,1,,0,1,,0,1
2020/1/13,-6.4,8,1,-1.1,8,1,-12.5,8,1,0.0,8,1,5,8,1,2,8,1,,0,1,,0,1
2020/1/14,-7.7,8,1,-0.4,8,1,-14.6,8,1,0.0,8,1,5,8,1,0,8,1,,0,1,,0,1
2020/1/15,-7.8,8,1,-1.9,8,1,-16.0,8,1,0.0,8,1,5,8,1,0,8,1,,0,1,,0,1
2020/1/16,-6.5,8,1,-1.4,8,1,-10.8,8,1,0.0,8,1,5,8,1,0,8,1,,0,1,,0,1
2020/1/17,-7.4,8,1,-1.1,8,1,-14.2,8,1,0.0,8,1,5,8,1,0,8,1,,0,1,,0,1
2020/1/18,-8.6,8,1,-2.1,8,1,-16.0,8,1,0.0,8,1,6,8,1,1,8,1,,0,1,,0,1
2020/1/19,-5.4,8,1,0.9,8,1,-13.2,8,1,0.0,8,1,5,8,1,0,8,1,,0,1,,0,1
2020/1/20,-1.9,8,1,0.0,8,1,-4.5,8,1,3.0,8,1,13,8,1,9,8,1,,0,1,,0,1
2020/1/21,-4.2,8,1,-0.4,8,1,-11.1,8,1,0.0,8,1,14,8,1,3,8,1,,0,1,,0,1
2020/1/22,-4.2,8,1,2.3,8,1,-14.9,8,1,0.5,8,1,12,8,1,1,8,1,,0,1,,0,1
2020/1/23,-2.4,8,1,2.0,8,1,-9.8,8,1,0.0,8,1,10,8,1,0,8,1,,0,1,,0,1
2020/1/24,-7.1,8,1,-0.4,8,1,-13.4,8,1,0.0,8,1,10,8,1,1,8,1,,0,1,,0,1
2020/1/25,-6.4,8,1,-3.3,8,1,-12.0,8,1,0.0,8,1,15,8,1,7,8,1,,0,1,,0,1
2020/1/26,-8.5,8,1,-4.5,8,1,-16.9,8,1,1.0,8,1,21,8,1,7,8,1,,0,1,,0,1
2020/1/27,-6.3,8,1,0.2,8,1,-14.4,8,1,0.0,8,1,17,8,1,0,8,1,,0,1,,0,1
2020/1/28,-4.8,8,1,0.9,8,1,-13.5,8,1,0.0,8,1,14,8,1,0,8,1,,0,1,,0,1
2020/1/29,-1.0,8,1,1.1,8,1,-3.7,8,1,0.5,8,1,15,8,1,2,8,1,,0,1,,0,1
2020/1/30,1.1,8,1,2.3,8,1,0.0,8,1,0.0,8,1,14,8,1,0,8,1,,0,1,,0,1
2020/1/31,-0.3,8,1,1.3,8,1,-2.3,8,1,0.0,8,1,11,8,1,1,8,1,,0,1,,0,1
2020/2/1,-3.5,8,1,-1.1,8,1,-8.7,8,1,0.0,8,1,11,8,1,0,8,1,,0,1,,0,1
2020/2/2,-4.2,8,1,0.5,8,1,-10.0,8,1,0.0,8,1,10,8,1,0,8,1,,0,1,,0,1
2020/2/3,-6.9,8,1,-2.7,8,1,-13.9,8,1,1.5,8,1,31,8,1,21,8,1,,0,1,,0,1
2020/2/4,-7.5,8,1,-3.4,8,1,-14.9,8,1,0.0,8,1,23,8,1,1,8,1,,0,1,,0,1
2020/2/5,-9.6,8,1,-5.6,8,1,-15.4,8,1,0.0,8,1,21,8,1,0,8,1,,0,1,,0,1
2020/2/6,-11.2,8,1,-6.5,8,1,-18.7,8,1,0.5,8,1,22,8,1,2,8,1,,0,1,,0,1
2020/2/7,-8.9,8,1,-2.1,8,1,-20.7,8,1,0.0,8,1,22,8,1,1,8,1,,0,1,,0,1
2020/2/8,-8.5,8,1,-4.7,8,1,-13.8,8,1,0.0,8,1,22,8,1,0,8,1,,0,1,,0,1
2020/2/9,-13.1,8,1,-8.3,8,1,-20.9,8,1,0.0,8,1,21,8,1,0,8,1,,0,1,,0,1
2020/2/10,-9.3,8,1,-4.4,8,1,-15.9,8,1,0.5,8,1,23,8,1,2,8,1,,0,1,,0,1
2020/2/11,-6.9,8,1,0.1,8,1,-14.9,8,1,0.0,8,1,22,8,1,0,8,1,,0,1,,0,1
2020/2/12,-0.4,8,1,4.5,8,1,-14.2,8,1,0.0,8,1,21,8,1,0,8,1,,0,1,,0,1
2020/2/13,2.1,8,1,8.2,8,1,-4.2,8,1,0.0,8,1,14,8,1,0,8,1,,0,1,,0,1
2020/2/14,0.6,8,1,4.8,8,1,-4.2,8,1,0.0,8,1,12,8,1,0,8,1,,0,1,,0,1
2020/2/15,-1.7,8,1,0.8,8,1,-4.8,8,1,0.0,8,1,10,8,1,2,8,1,,0,1,,0,1
2020/2/16,-4.8,8,1,-3.0,8,1,-5.9,8,1,4.0,8,1,13,8,1,5,8,1,,0,1,,0,1
2020/2/17,-1.3,8,1,2.8,8,1,-4.9,8,1,9.0,8,1,21,8,1,11,8,1,,0,1,,0,1
2020/2/18,0.0,8,1,2.7,8,1,-2.2,8,1,2.0,8,1,25,8,1,4,8,1,,0,1,,0,1
2020/2/19,-2.6,8,1,0.7,8,1,-8.4,8,1,1.0,8,1,24,8,1,4,8,1,,0,1,,0,1
2020/2/20,-3.0,8,1,1.3,8,1,-7.4,8,1,0.0,8,1,23,8,1,0,8,1,,0,1,,0,1
2020/2/21,-3.9,8,1,1.5,8,1,-10.2,8,1,0.0,8,1,22,8,1,0,8,1,,0,1,,0,1
2020/2/22,0.8,8,1,5.0,8,1,-7.9,8,1,4.0,8,1,21,8,1,0,8,1,,0,1,,0,1
2020/2/23,1.2,8,1,3.3,8,1,-1.3,8,1,0.5,8,1,13,8,1,2,8,1,,0,1,,0,1
2020/2/24,-1.5,8,1,2.8,8,1,-7.9,8,1,1.0,8,1,14,8,1,3,8,1,,0,1,,0,1
2020/2/25,-1.8,8,1,2.0,8,1,-7.3,8,1,0.5,8,1,16,8,1,2,8,1,,0,1,,0,1
2020/2/26,-4.7,8,1,1.2,8,1,-11.3,8,1,0.0,8,1,12,8,1,0,8,1,,0,1,,0,1
2020/2/27,-5.4,8,1,-0.5,8,1,-11.5,8,1,0.0,8,1,13,8,1,1,8,1,,0,1,,0,1
2020/2/28,-3.8,8,1,0.6,8,1,-9.2,8,1,0.5,8,1,15,8,1,4,8,1,,0,1,,0,1
2020/2/29,-5.5,8,1,-0.7,8,1,-13.8,8,1,0.0,8,1,14,8,1,1,8,1,,0,1,,0,1
2020/3/1,-2.5,8,1,-1.0,8,1,-4.4,8,1,7.0,8,1,25,5,1,14,5,1,,0,1,,0,1
2020/3/2,-0.5,8,1,2.3,5,1,-2.6,5,1,1.0,8,1,23,8,1,2,8,1,,0,1,,0,1
2020/3/3,-0.8,8,1,2.0,8,1,-3.4,8,1,1.0,8,1,24,8,1,3,8,1,,0,1,,0,1
2020/3/4,0.0,8,1,2.1,8,1,-1.7,8,1,4.5,8,1,26,8,1,6,8,1,,0,1,,0,1
2020/3/5,-0.2,8,1,0.9,8,1,-1.2,8,1,12.0,8,1,37,8,1,12,8,1,,0,1,,0,1
2020/3/6,-0.1,8,1,2.7,8,1,-3.6,8,1,0.0,8,1,36,8,1,0,8,1,,0,1,,0,1
2020/3/7,-0.8,8,1,3.5,8,1,-4.7,8,1,0.0,8,1,29,8,1,0,8,1,,0,1,,0,1
2020/3/8,1.4,8,1,5.6,8,1,-2.1,8,1,0.0,8,1,29,8,1,1,8,1,,0,1,,0,1
2020/3/9,2.5,8,1,6.7,8,1,-3.7,8,1,0.0,8,1,22,8,1,0,8,1,,0,1,,0,1
2020/3/10,3.1,8,1,11.1,8,1,1.1,8,1,59.5,8,1,15,8,1,0,8,1,,0,1,,0,1
2020/3/11,2.8,8,1,9.2,8,1,-0.4,8,1,5.0,8,1,4,8,1,2,8,1,,0,1,,0,1
2020/3/12,2.2,8,1,6.8,8,1,-3.3,8,1,0.0,8,1,5,8,1,1,8,1,,0,1,,0,1
2020/3/13,1.1,8,1,6.8,8,1,-5.6,8,1,8.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2020/3/14,-1.6,8,1,3.3,8,1,-7.3,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
