ダウンロードした時刻：2021/02/03 17:44:22

,博多,博多,博多,博多,博多,博多,博多,博多,博多,博多,博多,博多,博多,博多,博多,博多,博多,博多,博多,博多,博多,博多,博多,博多
2011/4/8,14.4,8,1,16.9,8,1,13.0,8,1,15.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/4/9,14.2,8,1,18.3,8,1,10.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/4/10,14.2,8,1,21.1,8,1,6.8,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/4/11,11.2,8,1,16.7,8,1,7.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/4/12,11.6,8,1,17.1,8,1,4.3,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/4/13,13.2,8,1,19.0,8,1,6.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/4/14,14.4,8,1,20.3,8,1,7.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/4/15,18.4,8,1,25.0,8,1,14.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/4/16,14.6,8,1,17.9,8,1,9.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/4/17,13.6,8,1,21.1,8,1,5.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/4/18,13.9,8,1,17.8,8,1,10.3,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/4/19,10.5,8,1,13.7,8,1,7.6,8,1,1.5,8,1,,0,1,,0,1,,0,1,,0,1
2011/4/20,12.0,8,1,16.5,8,1,5.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/4/21,14.8,8,1,20.7,8,1,6.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/4/22,16.5,8,1,18.9,8,1,14.5,8,1,4.5,8,1,,0,1,,0,1,,0,1,,0,1
2011/4/23,14.3,8,1,16.8,8,1,12.2,8,1,3.5,8,1,,0,1,,0,1,,0,1,,0,1
2011/4/24,13.4,8,1,18.1,8,1,8.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/4/25,15.1,8,1,19.5,8,1,8.3,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/4/26,19.7,8,1,26.1,8,1,12.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/4/27,17.7,8,1,23.1,8,1,12.7,8,1,4.5,8,1,,0,1,,0,1,,0,1,,0,1
2011/4/28,13.7,8,1,17.1,8,1,9.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/4/29,15.5,8,1,23.4,8,1,7.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/4/30,20.4,8,1,24.8,8,1,16.0,8,1,3.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/5/1,19.5,8,1,24.0,8,1,15.3,8,1,1.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/5/2,16.1,8,1,20.8,8,1,10.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/5/3,15.4,8,1,18.5,8,1,12.8,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/5/4,16.7,8,1,22.2,8,1,10.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/5/5,18.2,8,1,24.0,8,1,14.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/5/6,19.7,8,1,24.1,8,1,13.3,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/5/7,20.7,8,1,26.1,8,1,16.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/5/8,20.4,8,1,24.4,8,1,16.8,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/5/9,24.0,8,1,30.1,8,1,16.4,8,1,2.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/5/10,23.3,8,1,25.1,8,1,22.1,8,1,95.5,8,1,,0,1,,0,1,,0,1,,0,1
2011/5/11,23.5,8,1,26.4,8,1,21.1,8,1,50.5,8,1,,0,1,,0,1,,0,1,,0,1
2011/5/12,19.3,8,1,23.0,8,1,16.0,8,1,2.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/5/13,19.1,8,1,23.2,8,1,15.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/5/14,19.8,8,1,24.7,8,1,12.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/5/15,20.0,8,1,26.0,8,1,13.8,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/5/16,19.7,8,1,23.7,8,1,15.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/5/17,18.4,8,1,22.4,5,1,14.5,5,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/5/18,20.2,8,1,27.3,8,1,14.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/5/19,21.9,8,1,29.5,8,1,16.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/5/20,23.8,8,1,30.4,8,1,17.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/5/21,24.4,8,1,28.9,8,1,20.2,8,1,2.5,8,1,,0,1,,0,1,,0,1,,0,1
2011/5/22,19.6,8,1,22.1,8,1,17.8,8,1,2.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/5/23,16.2,8,1,18.8,8,1,14.4,8,1,46.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/5/24,19.1,8,1,23.8,8,1,15.1,8,1,3.5,8,1,,0,1,,0,1,,0,1,,0,1
2011/5/25,20.9,8,1,24.1,5,1,15.8,5,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/5/26,18.3,8,1,20.5,5,1,17.0,5,1,29.5,8,1,,0,1,,0,1,,0,1,,0,1
2011/5/27,19.2,8,1,22.0,8,1,17.0,8,1,2.5,8,1,,0,1,,0,1,,0,1,,0,1
2011/5/28,18.8,8,1,20.4,8,1,18.0,8,1,18.5,8,1,,0,1,,0,1,,0,1,,0,1
2011/5/29,17.5,8,1,20.8,8,1,15.9,8,1,33.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/5/30,17.2,8,1,20.8,8,1,14.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/5/31,18.0,8,1,20.9,8,1,14.3,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/6/1,22.2,8,1,26.6,8,1,18.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/6/2,21.8,8,1,26.1,8,1,19.8,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/6/3,21.0,8,1,25.3,8,1,18.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/6/4,22.5,8,1,26.8,8,1,19.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/6/5,21.7,8,1,26.6,8,1,19.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/6/6,22.4,8,1,29.5,8,1,17.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/6/7,20.3,8,1,21.7,8,1,19.2,8,1,4.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/6/8,22.2,8,1,26.4,8,1,18.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/6/9,23.8,8,1,28.5,8,1,19.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/6/10,23.1,8,1,27.0,8,1,21.3,8,1,56.5,8,1,,0,1,,0,1,,0,1,,0,1
2011/6/11,21.5,8,1,23.7,8,1,20.3,8,1,39.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/6/12,20.9,8,1,22.3,8,1,19.5,8,1,83.5,8,1,,0,1,,0,1,,0,1,,0,1
2011/6/13,21.9,8,1,25.7,8,1,19.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/6/14,21.9,8,1,25.3,8,1,18.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/6/15,22.1,8,1,25.4,8,1,19.6,8,1,0.5,8,1,,0,1,,0,1,,0,1,,0,1
2011/6/16,19.8,8,1,21.0,8,1,18.9,8,1,75.5,8,1,,0,1,,0,1,,0,1,,0,1
2011/6/17,21.0,8,1,24.4,8,1,19.3,8,1,4.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/6/18,21.1,8,1,22.7,8,1,20.1,8,1,6.5,8,1,,0,1,,0,1,,0,1,,0,1
2011/6/19,21.2,8,1,23.0,8,1,19.5,8,1,13.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/6/20,23.6,8,1,26.5,8,1,21.5,8,1,24.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/6/21,25.4,8,1,28.8,8,1,21.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/6/22,27.3,8,1,31.2,5,1,24.1,5,1,10.5,8,1,,0,1,,0,1,,0,1,,0,1
2011/6/23,28.9,8,1,32.5,8,1,25.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/6/24,30.1,8,1,33.9,8,1,27.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/6/25,28.1,8,1,33.9,8,1,24.9,8,1,2.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/6/26,27.3,8,1,30.6,8,1,23.2,8,1,6.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/6/27,24.2,8,1,27.8,8,1,21.5,8,1,24.5,8,1,,0,1,,0,1,,0,1,,0,1
2011/6/28,28.5,8,1,33.1,8,1,25.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/6/29,28.3,8,1,32.6,5,1,25.4,5,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/6/30,26.8,8,1,33.1,8,1,24.6,8,1,12.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/7/1,26.4,8,1,29.0,8,1,24.4,8,1,8.5,8,1,,0,1,,0,1,,0,1,,0,1
2011/7/2,26.6,8,1,28.6,8,1,25.4,8,1,1.5,8,1,,0,1,,0,1,,0,1,,0,1
2011/7/3,28.0,8,1,31.4,8,1,25.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/7/4,27.1,8,1,30.0,8,1,23.7,8,1,27.5,8,1,,0,1,,0,1,,0,1,,0,1
2011/7/5,25.0,8,1,29.5,8,1,20.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/7/6,24.2,8,1,25.5,8,1,22.8,8,1,71.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/7/7,27.9,8,1,32.6,8,1,24.1,8,1,42.5,8,1,,0,1,,0,1,,0,1,,0,1
2011/7/8,29.3,8,1,33.4,8,1,26.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/7/9,30.3,8,1,34.8,8,1,26.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/7/10,29.4,8,1,34.2,8,1,26.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/7/11,27.7,8,1,34.4,8,1,24.2,8,1,3.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/7/12,28.2,8,1,34.2,8,1,23.7,8,1,7.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/7/13,28.2,8,1,34.4,4,1,24.6,4,1,7.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/7/14,29.0,8,1,33.7,8,1,24.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/7/15,29.5,8,1,33.8,8,1,26.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/7/16,29.3,8,1,32.3,8,1,26.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/7/17,30.1,8,1,35.0,8,1,24.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/7/18,28.3,8,1,30.0,8,1,26.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/7/19,27.8,8,1,30.9,8,1,24.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/7/20,23.9,8,1,25.9,8,1,22.3,8,1,0.5,8,1,,0,1,,0,1,,0,1,,0,1
2011/7/21,22.9,8,1,24.6,8,1,21.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/7/22,24.2,8,1,28.6,8,1,22.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/7/23,24.6,8,1,28.9,8,1,20.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/7/24,25.7,8,1,31.9,8,1,19.3,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/7/25,28.1,8,1,32.6,8,1,24.6,8,1,2.5,8,1,,0,1,,0,1,,0,1,,0,1
2011/7/26,28.8,8,1,34.4,8,1,24.8,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/7/27,28.2,8,1,31.0,8,1,25.2,8,1,1.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/7/28,29.0,8,1,33.9,8,1,25.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/7/29,28.8,8,1,33.4,8,1,25.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/7/30,28.5,8,1,32.4,8,1,25.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/7/31,28.9,8,1,33.4,8,1,25.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/8/1,28.6,8,1,31.7,8,1,25.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/8/2,28.4,8,1,33.8,8,1,25.9,8,1,9.5,8,1,,0,1,,0,1,,0,1,,0,1
2011/8/3,28.9,8,1,35.0,8,1,23.5,8,1,4.5,8,1,,0,1,,0,1,,0,1,,0,1
2011/8/4,30.1,8,1,35.4,8,1,24.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/8/5,29.5,8,1,33.9,8,1,26.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/8/6,28.7,8,1,35.3,8,1,25.4,8,1,2.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/8/7,31.1,8,1,35.4,8,1,28.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/8/8,29.5,8,1,33.8,8,1,27.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/8/9,29.5,8,1,34.3,8,1,27.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/8/10,28.8,8,1,33.2,8,1,26.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/8/11,28.6,8,1,32.9,8,1,24.8,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/8/12,28.9,8,1,34.1,8,1,24.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/8/13,30.0,8,1,35.4,8,1,26.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/8/14,26.3,8,1,29.3,8,1,24.9,8,1,2.5,8,1,,0,1,,0,1,,0,1,,0,1
2011/8/15,27.1,8,1,32.1,8,1,24.8,8,1,7.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/8/16,28.8,8,1,33.7,8,1,25.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/8/17,29.8,8,1,34.2,8,1,26.8,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/8/18,28.4,8,1,32.3,8,1,26.1,8,1,11.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/8/19,27.4,8,1,30.8,8,1,25.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/8/20,25.9,8,1,29.6,8,1,23.0,8,1,30.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/8/21,24.9,8,1,27.8,8,1,22.8,8,1,40.5,8,1,,0,1,,0,1,,0,1,,0,1
2011/8/22,24.6,8,1,28.9,8,1,23.3,8,1,32.5,8,1,,0,1,,0,1,,0,1,,0,1
2011/8/23,24.2,8,1,27.3,8,1,22.9,8,1,120.5,8,1,,0,1,,0,1,,0,1,,0,1
2011/8/24,25.8,8,1,30.1,8,1,24.0,8,1,15.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/8/25,28.1,8,1,33.6,8,1,23.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/8/26,26.7,8,1,31.6,8,1,23.6,8,1,49.5,8,1,,0,1,,0,1,,0,1,,0,1
2011/8/27,28.0,8,1,33.4,8,1,23.3,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/8/28,28.3,8,1,33.4,8,1,24.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/8/29,29.0,8,1,34.9,8,1,24.3,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/8/30,28.5,8,1,33.3,8,1,23.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/8/31,28.7,8,1,33.4,8,1,25.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/9/1,28.8,8,1,33.1,8,1,25.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/9/2,28.1,8,1,32.1,8,1,26.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/9/3,25.0,8,1,26.9,8,1,23.7,8,1,10.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/9/4,24.9,8,1,27.5,8,1,23.7,8,1,2.5,8,1,,0,1,,0,1,,0,1,,0,1
2011/9/5,24.4,8,1,27.5,5,1,21.6,5,1,1.5,8,1,,0,1,,0,1,,0,1,,0,1
2011/9/6,23.7,8,1,28.6,8,1,18.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/9/7,24.1,8,1,29.2,8,1,18.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/9/8,26.1,8,1,31.3,5,1,20.5,5,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/9/9,27.1,8,1,32.6,8,1,22.5,8,1,0.5,8,1,,0,1,,0,1,,0,1,,0,1
2011/9/10,28.2,8,1,32.6,8,1,24.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/9/11,27.7,8,1,34.4,8,1,23.4,8,1,1.5,8,1,,0,1,,0,1,,0,1,,0,1
2011/9/12,27.6,8,1,32.4,8,1,22.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/9/13,27.8,8,1,32.3,8,1,23.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/9/14,28.0,8,1,32.5,8,1,23.3,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/9/15,28.9,8,1,34.5,8,1,22.8,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/9/16,27.1,8,1,30.1,8,1,25.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/9/17,28.3,8,1,33.0,8,1,24.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/9/18,26.5,8,1,30.5,8,1,23.2,8,1,14.5,8,1,,0,1,,0,1,,0,1,,0,1
2011/9/19,22.5,8,1,24.4,8,1,21.4,8,1,9.5,8,1,,0,1,,0,1,,0,1,,0,1
2011/9/20,21.4,8,1,22.4,8,1,20.5,8,1,21.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/9/21,20.7,8,1,23.9,8,1,19.1,8,1,6.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/9/22,19.9,8,1,24.2,8,1,14.3,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/9/23,19.2,8,1,25.4,8,1,12.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/9/24,20.6,8,1,27.3,8,1,14.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/9/25,21.4,8,1,26.8,8,1,14.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/9/26,22.6,8,1,27.1,8,1,18.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/9/27,23.4,8,1,29.0,8,1,18.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/9/28,23.7,8,1,28.6,8,1,19.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/9/29,25.0,8,1,29.9,8,1,22.3,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/9/30,22.6,8,1,24.6,8,1,19.3,8,1,8.5,8,1,,0,1,,0,1,,0,1,,0,1
2011/10/1,20.9,8,1,25.2,8,1,16.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/10/2,19.5,8,1,22.0,8,1,17.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/10/3,18.7,8,1,23.3,5,1,15.9,5,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/10/4,19.3,8,1,23.9,8,1,14.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/10/5,18.7,8,1,20.9,8,1,16.6,8,1,8.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/10/6,20.4,8,1,24.1,8,1,16.8,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/10/7,19.2,8,1,24.1,8,1,14.3,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/10/8,18.4,8,1,24.2,5,1,12.0,5,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/10/9,20.3,8,1,27.1,8,1,14.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/10/10,21.5,8,1,27.2,8,1,15.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/10/11,21.4,8,1,25.7,8,1,17.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/10/12,21.7,8,1,26.9,8,1,15.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/10/13,22.8,8,1,28.2,8,1,18.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/10/14,21.3,8,1,22.5,8,1,19.9,8,1,27.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/10/15,20.6,8,1,23.6,8,1,17.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/10/16,19.7,8,1,22.9,8,1,16.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/10/17,17.7,8,1,21.1,8,1,14.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/10/18,17.3,8,1,23.3,8,1,11.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/10/19,18.1,8,1,24.1,8,1,12.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/10/20,20.5,8,1,26.6,8,1,12.8,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/10/21,20.1,8,1,22.3,8,1,19.0,8,1,32.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/10/22,19.7,8,1,22.2,8,1,17.3,8,1,4.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/10/23,19.2,8,1,22.2,8,1,16.2,8,1,1.5,8,1,,0,1,,0,1,,0,1,,0,1
2011/10/24,19.5,8,1,23.5,8,1,15.2,8,1,1.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/10/25,17.1,8,1,19.0,8,1,14.3,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/10/26,15.1,8,1,19.5,8,1,11.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/10/27,15.4,8,1,21.5,8,1,8.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/10/28,16.0,8,1,19.1,8,1,12.1,8,1,0.5,8,1,,0,1,,0,1,,0,1,,0,1
2011/10/29,18.4,8,1,21.6,8,1,15.0,8,1,2.5,8,1,,0,1,,0,1,,0,1,,0,1
2011/10/30,17.4,8,1,19.1,8,1,16.3,8,1,29.5,8,1,,0,1,,0,1,,0,1,,0,1
2011/10/31,18.5,8,1,22.7,8,1,15.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/11/1,19.6,8,1,26.7,8,1,12.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/11/2,20.2,8,1,23.7,8,1,16.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/11/3,21.1,8,1,25.7,8,1,17.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/11/4,21.3,8,1,26.9,8,1,15.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/11/5,21.3,8,1,24.3,8,1,19.9,8,1,13.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/11/6,20.6,8,1,23.6,8,1,19.0,8,1,25.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/11/7,19.7,8,1,23.8,5,1,15.4,5,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/11/8,17.2,8,1,20.5,8,1,12.8,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/11/9,17.2,8,1,19.2,8,1,15.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/11/10,15.7,8,1,17.6,8,1,13.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/11/11,16.9,8,1,21.6,8,1,13.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/11/12,18.0,8,1,22.8,8,1,13.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/11/13,15.9,8,1,19.2,8,1,11.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/11/14,14.3,8,1,18.9,8,1,8.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/11/15,12.5,8,1,18.6,8,1,7.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/11/16,12.7,8,1,19.5,8,1,5.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/11/17,14.4,8,1,19.4,8,1,6.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/11/18,17.0,8,1,20.0,8,1,14.6,8,1,62.5,8,1,,0,1,,0,1,,0,1,,0,1
2011/11/19,20.0,8,1,22.9,8,1,17.6,8,1,45.5,8,1,,0,1,,0,1,,0,1,,0,1
2011/11/20,12.7,8,1,18.4,8,1,9.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/11/21,9.1,8,1,12.2,8,1,4.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/11/22,9.1,8,1,15.0,8,1,2.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/11/23,12.6,8,1,17.6,8,1,8.6,8,1,7.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/11/24,9.3,8,1,11.9,8,1,5.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/11/25,8.3,8,1,12.5,8,1,4.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/11/26,9.9,8,1,15.5,8,1,3.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/11/27,15.0,8,1,20.9,8,1,9.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2011/11/28,16.9,8,1,22.4,8,1,12.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
