ダウンロードした時刻：2021/02/16 16:51:35

,小田原,小田原,小田原,小田原,小田原,小田原,小田原,小田原,小田原,小田原,小田原,小田原,小田原,小田原,小田原,小田原,小田原,小田原,小田原,小田原,小田原,小田原,小田原,小田原
2017/4/5,14.3,8,1,21.6,8,1,7.3,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/4/6,15.6,8,1,21.3,8,1,8.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/4/7,16.6,8,1,18.3,8,1,14.9,8,1,5.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/4/8,16.3,8,1,17.8,8,1,15.3,8,1,17.5,8,1,,0,1,,0,1,,0,1,,0,1
2017/4/9,14.9,8,1,18.6,8,1,10.2,8,1,23.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/4/10,9.9,8,1,14.2,8,1,6.2,8,1,0.5,8,1,,0,1,,0,1,,0,1,,0,1
2017/4/11,10.3,8,1,13.1,8,1,6.2,8,1,42.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/4/12,13.9,8,1,20.1,8,1,9.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/4/13,11.8,8,1,18.0,8,1,6.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/4/14,14.2,8,1,21.6,8,1,5.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/4/15,18.5,8,1,25.0,8,1,12.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/4/16,18.2,8,1,26.5,8,1,9.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/4/17,16.4,8,1,22.4,8,1,13.2,8,1,34.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/4/18,19.3,8,1,26.5,8,1,13.9,8,1,51.5,8,1,,0,1,,0,1,,0,1,,0,1
2017/4/19,17.4,8,1,24.7,8,1,10.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/4/20,13.7,8,1,19.5,8,1,7.3,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/4/21,14.6,8,1,19.4,8,1,11.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/4/22,14.0,8,1,19.1,8,1,10.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/4/23,13.3,8,1,18.4,8,1,9.3,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/4/24,14.2,8,1,18.4,8,1,11.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/4/25,14.3,8,1,19.8,8,1,8.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/4/26,16.1,8,1,19.0,8,1,10.8,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/4/27,13.6,8,1,16.7,8,1,11.2,8,1,3.5,8,1,,0,1,,0,1,,0,1,,0,1
2017/4/28,14.2,8,1,20.4,8,1,8.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/4/29,15.4,8,1,23.9,8,1,7.8,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/4/30,17.0,8,1,24.7,8,1,8.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/5/1,17.7,8,1,25.5,8,1,13.8,8,1,0.5,8,1,,0,1,,0,1,,0,1,,0,1
2017/5/2,14.7,8,1,21.0,8,1,9.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/5/3,15.2,8,1,20.7,8,1,8.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/5/4,15.9,8,1,21.7,8,1,11.3,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/5/5,16.9,8,1,22.4,8,1,10.8,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/5/6,20.4,8,1,25.9,8,1,12.8,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/5/7,19.8,8,1,25.3,8,1,15.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/5/8,20.7,8,1,28.9,8,1,11.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/5/9,18.2,8,1,21.6,8,1,13.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/5/10,15.2,8,1,16.9,8,1,13.7,8,1,8.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/5/11,19.9,8,1,26.0,8,1,13.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/5/12,20.3,8,1,27.4,8,1,13.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/5/13,16.6,8,1,19.2,8,1,14.8,8,1,44.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/5/14,18.7,8,1,23.4,8,1,15.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/5/15,16.9,8,1,19.9,8,1,14.7,8,1,3.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/5/16,17.7,8,1,22.3,8,1,14.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/5/17,17.7,8,1,20.8,8,1,15.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/5/18,17.9,8,1,22.7,8,1,14.3,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/5/19,18.1,8,1,23.0,8,1,12.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/5/20,19.9,8,1,25.3,8,1,14.3,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/5/21,21.7,8,1,27.6,8,1,15.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/5/22,22.7,8,1,30.5,8,1,16.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/5/23,22.1,8,1,29.5,8,1,16.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/5/24,20.3,8,1,25.5,8,1,15.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/5/25,20.2,8,1,25.1,8,1,17.8,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/5/26,18.2,8,1,20.0,8,1,17.0,8,1,30.5,8,1,,0,1,,0,1,,0,1,,0,1
2017/5/27,22.1,8,1,28.4,8,1,18.0,8,1,1.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/5/28,20.1,8,1,24.8,8,1,16.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/5/29,19.9,8,1,24.4,8,1,15.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/5/30,21.7,8,1,26.5,8,1,15.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/5/31,23.2,8,1,28.5,8,1,18.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/6/1,21.7,8,1,25.9,8,1,18.4,8,1,3.5,8,1,,0,1,,0,1,,0,1,,0,1
2017/6/2,23.1,8,1,29.8,8,1,16.8,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/6/3,19.2,8,1,23.7,8,1,13.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/6/4,19.2,8,1,24.4,8,1,14.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/6/5,19.2,8,1,24.2,8,1,13.6,8,1,3.5,8,1,,0,1,,0,1,,0,1,,0,1
2017/6/6,18.2,8,1,22.4,8,1,15.2,8,1,5.5,8,1,,0,1,,0,1,,0,1,,0,1
2017/6/7,19.1,8,1,22.3,8,1,16.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/6/8,20.1,8,1,24.0,8,1,17.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/6/9,21.7,8,1,26.7,8,1,18.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/6/10,23.9,8,1,30.1,8,1,16.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/6/11,21.1,8,1,24.1,8,1,18.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/6/12,20.1,8,1,24.2,8,1,17.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/6/13,17.0,8,1,18.8,8,1,15.9,8,1,10.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/6/14,19.3,8,1,25.3,8,1,15.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/6/15,19.5,5,1,24.7,5,1,14.7,5,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/6/16,22.3,8,1,27.3,8,1,15.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/6/17,21.7,8,1,27.0,8,1,16.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/6/18,19.7,8,1,24.1,8,1,17.2,8,1,3.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/6/19,22.6,8,1,28.9,8,1,17.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/6/20,21.8,8,1,25.2,8,1,18.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/6/21,21.5,8,1,24.8,8,1,18.2,8,1,107.5,8,1,,0,1,,0,1,,0,1,,0,1
2017/6/22,23.2,8,1,26.8,8,1,19.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/6/23,22.9,8,1,28.4,8,1,17.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/6/24,22.2,8,1,26.9,8,1,17.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/6/25,21.3,8,1,23.6,8,1,19.7,8,1,9.5,8,1,,0,1,,0,1,,0,1,,0,1
2017/6/26,22.4,8,1,25.3,8,1,20.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/6/27,22.9,8,1,27.2,8,1,20.2,8,1,1.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/6/28,21.9,8,1,25.5,8,1,19.8,8,1,1.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/6/29,22.7,8,1,26.5,8,1,19.3,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/6/30,23.4,8,1,25.3,8,1,21.2,8,1,0.5,8,1,,0,1,,0,1,,0,1,,0,1
2017/7/1,24.7,8,1,27.1,8,1,22.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/7/2,25.7,8,1,29.2,8,1,22.2,8,1,1.5,8,1,,0,1,,0,1,,0,1,,0,1
2017/7/3,27.9,8,1,32.7,8,1,23.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/7/4,26.6,8,1,29.6,8,1,23.4,8,1,12.5,8,1,,0,1,,0,1,,0,1,,0,1
2017/7/5,25.2,8,1,30.0,8,1,22.1,8,1,1.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/7/6,26.0,8,1,30.2,8,1,22.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/7/7,24.9,8,1,29.4,8,1,20.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/7/8,25.7,8,1,30.8,8,1,21.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/7/9,25.7,8,1,30.5,8,1,20.8,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/7/10,26.2,8,1,30.6,8,1,20.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/7/11,27.0,8,1,30.6,8,1,21.8,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/7/12,28.8,8,1,33.8,8,1,23.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/7/13,26.5,8,1,31.6,8,1,24.5,8,1,8.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/7/14,26.6,8,1,30.7,8,1,23.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/7/15,27.2,8,1,31.3,8,1,21.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/7/16,29.0,8,1,34.0,8,1,24.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/7/17,28.8,8,1,32.8,8,1,25.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/7/18,25.5,8,1,32.5,8,1,21.5,8,1,15.5,8,1,,0,1,,0,1,,0,1,,0,1
2017/7/19,24.6,8,1,28.8,8,1,20.8,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/7/20,25.8,8,1,30.2,8,1,21.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/7/21,26.9,8,1,31.0,8,1,22.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/7/22,27.5,8,1,31.9,8,1,23.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/7/23,26.6,8,1,28.6,8,1,24.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/7/24,29.3,8,1,33.3,8,1,26.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/7/25,29.4,8,1,32.6,8,1,27.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/7/26,25.5,8,1,28.0,8,1,23.5,8,1,20.5,8,1,,0,1,,0,1,,0,1,,0,1
2017/7/27,25.0,8,1,30.2,8,1,22.3,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/7/28,26.8,8,1,31.5,8,1,23.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/7/29,26.7,8,1,30.9,8,1,23.7,8,1,4.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/7/30,25.1,8,1,28.3,8,1,23.2,8,1,3.5,8,1,,0,1,,0,1,,0,1,,0,1
2017/7/31,26.5,8,1,30.5,8,1,22.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/8/1,26.2,8,1,31.8,8,1,23.3,8,1,34.5,8,1,,0,1,,0,1,,0,1,,0,1
2017/8/2,22.6,8,1,25.1,8,1,20.4,8,1,4.5,8,1,,0,1,,0,1,,0,1,,0,1
2017/8/3,24.1,8,1,29.3,8,1,20.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/8/4,25.2,8,1,28.6,8,1,22.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/8/5,27.1,8,1,31.2,8,1,23.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/8/6,27.7,8,1,32.0,8,1,24.8,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/8/7,27.1,8,1,31.1,8,1,23.9,8,1,22.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/8/8,27.9,8,1,32.4,8,1,25.6,8,1,4.5,8,1,,0,1,,0,1,,0,1,,0,1
2017/8/9,28.6,8,1,32.8,8,1,23.8,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/8/10,26.1,8,1,29.0,8,1,23.3,8,1,3.5,8,1,,0,1,,0,1,,0,1,,0,1
2017/8/11,23.3,8,1,24.6,8,1,22.3,8,1,2.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/8/12,24.3,8,1,28.4,8,1,21.2,8,1,17.5,8,1,,0,1,,0,1,,0,1,,0,1
2017/8/13,25.7,8,1,30.4,8,1,23.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/8/14,25.0,8,1,26.8,8,1,23.4,8,1,4.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/8/15,23.6,8,1,25.7,8,1,22.3,8,1,28.5,8,1,,0,1,,0,1,,0,1,,0,1
2017/8/16,22.5,8,1,23.5,8,1,21.6,8,1,10.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/8/17,24.6,8,1,27.6,8,1,21.6,8,1,0.5,8,1,,0,1,,0,1,,0,1,,0,1
2017/8/18,25.6,8,1,29.6,8,1,23.7,8,1,2.5,8,1,,0,1,,0,1,,0,1,,0,1
2017/8/19,26.2,8,1,30.4,8,1,23.2,8,1,12.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/8/20,25.0,8,1,28.8,8,1,22.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/8/21,26.2,8,1,30.8,8,1,23.7,8,1,0.5,8,1,,0,1,,0,1,,0,1,,0,1
2017/8/22,28.0,8,1,33.4,8,1,23.3,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/8/23,28.9,8,1,34.1,8,1,24.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/8/24,28.0,8,1,32.9,8,1,24.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/8/25,30.1,8,1,36.0,8,1,24.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/8/26,29.6,8,1,34.8,8,1,25.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/8/27,26.6,8,1,30.3,8,1,22.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/8/28,25.3,8,1,30.5,8,1,20.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/8/29,28.0,8,1,33.2,8,1,23.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/8/30,27.5,8,1,32.4,8,1,24.2,8,1,40.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/8/31,23.6,8,1,25.9,8,1,20.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/9/1,22.0,8,1,27.8,8,1,16.3,8,1,11.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/9/2,20.8,8,1,26.0,8,1,16.1,8,1,18.5,8,1,,0,1,,0,1,,0,1,,0,1
2017/9/3,21.3,8,1,25.5,8,1,16.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/9/4,20.6,8,1,23.1,8,1,19.0,8,1,3.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/9/5,22.9,8,1,27.3,8,1,19.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/9/6,22.2,8,1,24.0,8,1,19.3,8,1,3.5,8,1,,0,1,,0,1,,0,1,,0,1
2017/9/7,23.5,8,1,25.7,8,1,21.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/9/8,22.8,8,1,25.7,8,1,20.7,8,1,3.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/9/9,23.4,8,1,28.2,8,1,20.3,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/9/10,24.0,8,1,29.3,8,1,19.5,8,1,0.5,8,1,,0,1,,0,1,,0,1,,0,1
2017/9/11,24.5,8,1,28.9,8,1,20.4,8,1,0.5,8,1,,0,1,,0,1,,0,1,,0,1
2017/9/12,24.6,8,1,28.3,8,1,21.9,8,1,26.5,8,1,,0,1,,0,1,,0,1,,0,1
2017/9/13,25.3,8,1,30.5,8,1,21.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/9/14,24.8,8,1,29.8,8,1,21.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/9/15,22.7,8,1,26.2,8,1,19.8,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/9/16,19.2,8,1,21.0,8,1,17.9,8,1,29.5,8,1,,0,1,,0,1,,0,1,,0,1
2017/9/17,19.2,8,1,20.8,8,1,17.4,8,1,44.5,8,1,,0,1,,0,1,,0,1,,0,1
2017/9/18,27.0,8,1,33.5,8,1,19.9,8,1,16.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/9/19,23.9,8,1,28.5,8,1,19.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/9/20,23.5,8,1,28.3,8,1,20.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/9/21,22.5,8,1,27.7,8,1,17.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/9/22,21.3,8,1,25.2,8,1,18.2,8,1,22.5,8,1,,0,1,,0,1,,0,1,,0,1
2017/9/23,21.0,8,1,25.1,8,1,18.1,8,1,25.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/9/24,21.6,8,1,25.9,8,1,18.8,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/9/25,22.7,8,1,27.7,8,1,18.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/9/26,22.5,8,1,27.5,8,1,18.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/9/27,22.5,8,1,27.9,8,1,18.4,8,1,2.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/9/28,19.6,8,1,23.1,8,1,16.2,8,1,68.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/9/29,18.8,8,1,23.6,8,1,15.4,8,1,0.5,8,1,,0,1,,0,1,,0,1,,0,1
2017/9/30,19.0,8,1,23.7,8,1,15.8,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/10/1,19.8,8,1,24.2,8,1,14.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/10/2,21.4,8,1,25.2,8,1,18.5,8,1,3.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/10/3,22.1,8,1,25.8,8,1,19.3,8,1,2.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/10/4,17.2,8,1,20.5,8,1,13.4,8,1,2.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/10/5,15.7,8,1,20.1,8,1,12.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/10/6,16.2,8,1,20.3,8,1,13.5,8,1,45.5,8,1,,0,1,,0,1,,0,1,,0,1
2017/10/7,20.1,8,1,26.1,8,1,15.8,8,1,41.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/10/8,21.1,8,1,25.6,8,1,16.3,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/10/9,20.6,8,1,25.1,8,1,16.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/10/10,21.9,8,1,27.7,8,1,17.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/10/11,22.5,8,1,27.0,8,1,18.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/10/12,24.3,8,1,30.3,8,1,18.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/10/13,16.1,8,1,21.1,8,1,14.3,8,1,27.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/10/14,15.1,8,1,16.1,8,1,14.1,8,1,13.5,8,1,,0,1,,0,1,,0,1,,0,1
2017/10/15,15.2,8,1,16.8,8,1,13.7,8,1,14.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/10/16,13.4,8,1,14.1,8,1,12.3,8,1,25.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/10/17,13.7,8,1,14.9,8,1,12.2,8,1,14.5,8,1,,0,1,,0,1,,0,1,,0,1
2017/10/18,14.6,8,1,19.1,8,1,10.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/10/19,12.1,8,1,13.8,8,1,10.8,8,1,40.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/10/20,16.4,8,1,20.4,8,1,12.7,8,1,3.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/10/21,17.6,8,1,18.9,8,1,16.6,8,1,16.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/10/22,17.8,8,1,19.5,8,1,17.1,8,1,89.5,8,1,,0,1,,0,1,,0,1,,0,1
2017/10/23,20.3,8,1,24.8,8,1,11.7,8,1,59.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/10/24,14.4,8,1,17.5,8,1,11.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/10/25,13.4,8,1,15.8,8,1,9.9,8,1,9.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/10/26,13.2,8,1,21.1,8,1,7.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/10/27,14.1,8,1,21.4,8,1,7.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/10/28,15.4,8,1,18.3,8,1,13.6,8,1,5.5,8,1,,0,1,,0,1,,0,1,,0,1
2017/10/29,15.6,8,1,17.0,8,1,14.3,8,1,123.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/10/30,15.3,8,1,22.1,8,1,8.3,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/10/31,11.8,8,1,18.0,8,1,7.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/11/1,13.3,8,1,19.4,8,1,8.3,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/11/2,14.8,8,1,21.0,8,1,8.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/11/3,16.2,8,1,21.9,8,1,12.0,8,1,0.5,8,1,,0,1,,0,1,,0,1,,0,1
2017/11/4,16.2,8,1,23.0,8,1,12.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/11/5,12.9,8,1,17.8,8,1,9.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/11/6,14.6,8,1,22.0,8,1,9.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/11/7,15.5,8,1,23.0,8,1,8.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/11/8,17.9,8,1,20.4,8,1,12.8,8,1,1.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/11/9,14.5,8,1,21.7,8,1,9.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/11/10,13.6,8,1,18.4,8,1,8.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/11/11,17.3,8,1,23.6,8,1,9.7,8,1,2.5,8,1,,0,1,,0,1,,0,1,,0,1
2017/11/12,11.5,8,1,17.2,8,1,6.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/11/13,12.3,8,1,16.8,8,1,6.8,8,1,3.5,8,1,,0,1,,0,1,,0,1,,0,1
2017/11/14,13.3,8,1,15.1,8,1,10.4,8,1,0.5,8,1,,0,1,,0,1,,0,1,,0,1
2017/11/15,12.3,8,1,17.7,8,1,8.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/11/16,10.2,8,1,16.0,8,1,5.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/11/17,8.7,8,1,13.9,8,1,4.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/11/18,10.5,8,1,15.3,8,1,6.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/11/19,8.0,8,1,13.8,8,1,2.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/11/20,5.8,8,1,10.8,8,1,2.3,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/11/21,6.7,8,1,12.7,8,1,1.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/11/22,7.7,8,1,12.8,8,1,2.1,8,1,7.5,8,1,,0,1,,0,1,,0,1,,0,1
2017/11/23,10.4,8,1,14.7,8,1,7.1,8,1,27.5,8,1,,0,1,,0,1,,0,1,,0,1
2017/11/24,9.2,8,1,14.0,8,1,5.3,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2017/11/25,8.6,8,1,15.1,8,1,2.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
