ダウンロードした時刻：2021/02/03 17:45:41

,博多,博多,博多,博多,博多,博多,博多,博多,博多,博多,博多,博多,博多,博多,博多,博多,博多,博多,博多,博多,博多,博多,博多,博多
2020/4/12,9.7,8,1,11.4,8,1,8.7,8,1,21.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/4/13,9.7,8,1,11.8,8,1,7.3,8,1,12.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/4/14,12.9,8,1,18.7,8,1,4.8,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/4/15,13.8,8,1,19.6,8,1,8.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/4/16,14.0,8,1,18.9,8,1,9.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/4/17,15.6,8,1,20.9,8,1,10.7,8,1,1.5,8,1,,0,1,,0,1,,0,1,,0,1
2020/4/18,14.9,8,1,18.0,8,1,11.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/4/19,13.9,8,1,17.3,8,1,9.4,8,1,6.5,8,1,,0,1,,0,1,,0,1,,0,1
2020/4/20,16.1,8,1,18.9,8,1,13.1,8,1,0.5,8,1,,0,1,,0,1,,0,1,,0,1
2020/4/21,15.2,8,1,18.3,8,1,13.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/4/22,12.1,8,1,14.9,8,1,10.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/4/23,10.7,8,1,13.4,8,1,8.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/4/24,12.4,8,1,15.6,8,1,8.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/4/25,15.5,8,1,21.6,8,1,8.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/4/26,15.5,8,1,20.0,8,1,10.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/4/27,14.4,8,1,19.3,8,1,9.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/4/28,14.4,8,1,19.4,8,1,9.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/4/29,15.0,8,1,21.5,8,1,8.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/4/30,18.0,8,1,25.2,8,1,10.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/5/1,20.7,8,1,26.8,8,1,15.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/5/2,21.3,8,1,26.6,8,1,17.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/5/3,18.5,8,1,21.0,8,1,16.6,8,1,27.5,8,1,,0,1,,0,1,,0,1,,0,1
2020/5/4,19.9,8,1,24.8,8,1,17.2,8,1,5.5,8,1,,0,1,,0,1,,0,1,,0,1
2020/5/5,19.5,8,1,24.6,8,1,16.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/5/6,19.3,8,1,24.4,8,1,16.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/5/7,17.9,8,1,24.4,8,1,12.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/5/8,20.2,8,1,26.5,8,1,12.3,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/5/9,19.8,8,1,22.6,8,1,18.1,8,1,13.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/5/10,18.9,8,1,22.0,8,1,16.4,8,1,2.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/5/11,19.5,8,1,25.6,8,1,14.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/5/12,20.0,8,1,25.8,8,1,13.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/5/13,17.8,8,1,21.2,8,1,13.3,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/5/14,20.0,8,1,27.3,8,1,11.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/5/15,19.0,8,1,21.6,8,1,17.2,8,1,41.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/5/16,21.6,8,1,26.2,8,1,19.8,8,1,10.5,8,1,,0,1,,0,1,,0,1,,0,1
2020/5/17,21.0,8,1,24.9,8,1,18.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/5/18,20.7,8,1,22.4,8,1,18.7,8,1,40.5,8,1,,0,1,,0,1,,0,1,,0,1
2020/5/19,19.5,8,1,23.9,8,1,17.1,8,1,2.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/5/20,17.3,8,1,21.4,8,1,14.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/5/21,16.5,8,1,20.6,8,1,13.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/5/22,18.6,8,1,25.7,8,1,11.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/5/23,19.7,8,1,24.8,8,1,15.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/5/24,22.8,8,1,28.3,8,1,16.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/5/25,22.0,8,1,26.6,8,1,19.0,8,1,3.5,8,1,,0,1,,0,1,,0,1,,0,1
2020/5/26,20.2,8,1,21.9,8,1,16.8,8,1,0.5,8,1,,0,1,,0,1,,0,1,,0,1
2020/5/27,19.6,8,1,24.1,8,1,14.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/5/28,20.3,8,1,26.2,8,1,13.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/5/29,20.3,8,1,25.1,8,1,14.8,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/5/30,22.1,8,1,27.6,8,1,16.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/5/31,22.6,8,1,28.5,8,1,18.2,8,1,2.5,8,1,,0,1,,0,1,,0,1,,0,1
2020/6/1,22.5,8,1,26.8,5,1,19.0,5,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/6/2,22.0,8,1,27.4,5,1,15.9,5,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/6/3,23.3,8,1,25.8,8,1,20.3,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/6/4,24.4,8,1,28.4,8,1,20.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/6/5,24.6,8,1,30.2,8,1,20.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/6/6,22.4,8,1,25.4,8,1,21.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/6/7,22.0,8,1,25.3,8,1,19.3,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/6/8,24.4,8,1,30.3,8,1,17.3,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/6/9,27.0,8,1,34.3,8,1,20.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/6/10,26.2,8,1,31.2,8,1,21.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/6/11,25.1,8,1,28.6,8,1,23.8,8,1,40.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/6/12,26.0,8,1,29.8,8,1,24.0,8,1,4.5,8,1,,0,1,,0,1,,0,1,,0,1
2020/6/13,27.5,8,1,29.7,8,1,25.1,8,1,3.5,8,1,,0,1,,0,1,,0,1,,0,1
2020/6/14,28.4,8,1,30.2,8,1,26.3,8,1,0.5,8,1,,0,1,,0,1,,0,1,,0,1
2020/6/15,25.5,8,1,28.4,8,1,22.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/6/16,24.5,8,1,29.6,8,1,20.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/6/17,23.9,8,1,29.6,8,1,20.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/6/18,21.7,8,1,26.4,8,1,18.6,8,1,51.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/6/19,21.4,8,1,24.0,8,1,18.5,8,1,31.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/6/20,22.4,8,1,27.5,8,1,17.8,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/6/21,22.7,8,1,27.5,8,1,18.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/6/22,24.5,8,1,31.4,8,1,18.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/6/23,25.8,8,1,31.9,8,1,20.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/6/24,26.9,8,1,34.1,8,1,22.2,8,1,2.5,8,1,,0,1,,0,1,,0,1,,0,1
2020/6/25,26.1,8,1,30.2,8,1,22.8,8,1,105.5,8,1,,0,1,,0,1,,0,1,,0,1
2020/6/26,25.4,8,1,29.1,8,1,23.0,8,1,1.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/6/27,25.5,8,1,30.6,8,1,22.9,8,1,49.5,8,1,,0,1,,0,1,,0,1,,0,1
2020/6/28,25.5,8,1,29.2,8,1,22.2,8,1,0.5,8,1,,0,1,,0,1,,0,1,,0,1
2020/6/29,24.2,8,1,30.5,8,1,21.6,8,1,5.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/6/30,26.1,8,1,29.5,8,1,23.2,8,1,5.5,8,1,,0,1,,0,1,,0,1,,0,1
2020/7/1,23.1,8,1,26.0,8,1,19.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/7/2,23.9,8,1,28.8,5,1,18.3,5,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/7/3,23.0,8,1,26.0,8,1,20.8,8,1,7.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/7/4,22.9,8,1,26.0,8,1,21.1,8,1,0.5,8,1,,0,1,,0,1,,0,1,,0,1
2020/7/5,24.8,8,1,29.7,8,1,20.9,8,1,14.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/7/6,24.1,8,1,26.0,8,1,22.7,8,1,111.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/7/7,23.2,8,1,26.3,8,1,20.9,8,1,175.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/7/8,24.2,8,1,28.2,8,1,21.7,8,1,12.5,8,1,,0,1,,0,1,,0,1,,0,1
2020/7/9,24.4,8,1,28.0,8,1,22.5,8,1,51.5,8,1,,0,1,,0,1,,0,1,,0,1
2020/7/10,24.8,8,1,27.0,8,1,23.0,8,1,21.5,8,1,,0,1,,0,1,,0,1,,0,1
2020/7/11,25.4,8,1,28.9,8,1,24.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/7/12,22.9,8,1,24.2,8,1,21.4,8,1,7.5,8,1,,0,1,,0,1,,0,1,,0,1
2020/7/13,26.3,8,1,29.7,8,1,22.4,8,1,23.5,8,1,,0,1,,0,1,,0,1,,0,1
2020/7/14,22.8,8,1,24.3,8,1,20.7,8,1,43.5,8,1,,0,1,,0,1,,0,1,,0,1
2020/7/15,21.9,8,1,24.7,5,1,20.1,5,1,0.0,5,1,,0,1,,0,1,,0,1,,0,1
2020/7/16,22.9,8,1,27.4,8,1,20.0,8,1,2.5,8,1,,0,1,,0,1,,0,1,,0,1
2020/7/17,24.0,8,1,28.0,8,1,19.8,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/7/18,24.7,8,1,28.2,8,1,21.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/7/19,28.0,8,1,33.3,8,1,23.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/7/20,29.5,8,1,34.2,8,1,26.4,8,1,1.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/7/21,28.2,8,1,31.2,8,1,25.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/7/22,27.8,8,1,32.5,8,1,25.4,8,1,6.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/7/23,26.3,8,1,28.6,8,1,24.9,8,1,7.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/7/24,25.8,8,1,29.9,8,1,23.5,8,1,59.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/7/25,24.6,8,1,27.6,8,1,22.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/7/26,25.2,8,1,28.3,8,1,23.4,8,1,34.5,8,1,,0,1,,0,1,,0,1,,0,1
2020/7/27,25.5,8,1,26.4,8,1,24.6,8,1,70.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/7/28,26.5,8,1,30.4,8,1,25.2,8,1,7.5,8,1,,0,1,,0,1,,0,1,,0,1
2020/7/29,26.9,8,1,32.6,8,1,24.7,8,1,12.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/7/30,28.0,8,1,32.9,8,1,24.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/7/31,27.9,8,1,32.1,8,1,24.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/8/1,28.0,8,1,32.5,8,1,24.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/8/2,28.9,8,1,33.5,8,1,25.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/8/3,28.8,8,1,34.3,8,1,25.8,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/8/4,29.5,8,1,34.4,8,1,25.8,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/8/5,29.9,8,1,35.5,8,1,26.3,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/8/6,29.9,8,1,33.8,8,1,26.3,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/8/7,28.4,8,1,30.8,8,1,25.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/8/8,28.4,8,1,32.5,8,1,25.6,8,1,13.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/8/9,29.5,8,1,34.6,8,1,26.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/8/10,28.8,8,1,33.8,8,1,26.3,8,1,8.5,8,1,,0,1,,0,1,,0,1,,0,1
2020/8/11,27.3,8,1,29.3,8,1,25.4,8,1,28.5,8,1,,0,1,,0,1,,0,1,,0,1
2020/8/12,30.4,8,1,34.5,8,1,26.8,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/8/13,30.3,8,1,34.7,8,1,27.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/8/14,31.0,8,1,36.2,8,1,26.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/8/15,30.1,8,1,35.0,8,1,26.8,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/8/16,29.6,8,1,34.2,8,1,25.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/8/17,29.9,8,1,34.5,8,1,26.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/8/18,29.1,8,1,34.5,8,1,24.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/8/19,29.0,8,1,34.8,8,1,23.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/8/20,29.8,8,1,35.9,8,1,25.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/8/21,29.8,8,1,34.0,8,1,26.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/8/22,28.7,8,1,33.2,8,1,25.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/8/23,27.5,8,1,32.5,8,1,24.4,8,1,4.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/8/24,29.5,8,1,35.0,8,1,24.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/8/25,31.5,8,1,37.4,8,1,25.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/8/26,30.2,8,1,36.2,5,1,27.4,5,1,0.5,8,1,,0,1,,0,1,,0,1,,0,1
2020/8/27,29.1,8,1,32.8,8,1,27.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/8/28,29.0,8,1,33.6,8,1,25.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/8/29,30.3,8,1,35.7,8,1,25.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/8/30,30.4,8,1,34.8,8,1,25.8,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/8/31,30.1,8,1,34.6,8,1,26.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/9/1,29.7,8,1,36.6,8,1,25.7,8,1,8.5,8,1,,0,1,,0,1,,0,1,,0,1
2020/9/2,29.4,8,1,33.6,8,1,25.5,8,1,5.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/9/3,27.8,8,1,32.4,8,1,24.8,8,1,19.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/9/4,26.5,8,1,30.1,8,1,23.8,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/9/5,24.8,8,1,29.0,8,1,22.3,8,1,6.5,8,1,,0,1,,0,1,,0,1,,0,1
2020/9/6,25.7,8,1,28.6,8,1,23.4,8,1,7.5,8,1,,0,1,,0,1,,0,1,,0,1
2020/9/7,26.9,8,1,32.2,8,1,24.3,8,1,6.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/9/8,27.1,8,1,31.7,8,1,23.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/9/9,24.9,8,1,28.8,8,1,21.3,8,1,4.5,8,1,,0,1,,0,1,,0,1,,0,1
2020/9/10,25.6,8,1,31.0,8,1,21.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/9/11,25.2,8,1,29.2,8,1,22.2,8,1,19.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/9/12,23.2,8,1,25.4,8,1,21.5,8,1,84.5,8,1,,0,1,,0,1,,0,1,,0,1
2020/9/13,22.8,8,1,26.6,8,1,19.3,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/9/14,22.7,8,1,27.6,8,1,18.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/9/15,24.3,8,1,29.6,8,1,18.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/9/16,23.8,8,1,24.7,8,1,22.6,8,1,7.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/9/17,24.3,8,1,26.3,8,1,22.2,8,1,38.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/9/18,21.1,8,1,22.5,8,1,18.9,8,1,41.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/9/19,21.3,8,1,26.4,8,1,16.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/9/20,20.9,8,1,26.4,8,1,16.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/9/21,20.2,8,1,26.2,8,1,13.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/9/22,21.4,8,1,26.6,8,1,15.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/9/23,22.9,8,1,27.8,8,1,17.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/9/24,21.7,8,1,23.3,8,1,20.6,8,1,18.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/9/25,22.6,8,1,26.1,8,1,20.2,8,1,11.5,8,1,,0,1,,0,1,,0,1,,0,1
2020/9/26,22.5,8,1,26.1,8,1,19.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/9/27,21.1,8,1,25.7,8,1,17.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/9/28,20.1,8,1,25.3,8,1,15.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/9/29,20.9,8,1,26.7,8,1,15.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/9/30,21.5,8,1,26.1,8,1,18.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/10/1,21.0,8,1,25.9,8,1,16.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/10/2,21.7,8,1,27.6,8,1,16.3,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/10/3,22.7,8,1,27.3,8,1,19.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/10/4,22.6,8,1,26.2,8,1,19.9,8,1,1.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/10/5,19.7,8,1,22.9,8,1,13.8,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/10/6,18.8,8,1,24.1,8,1,14.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/10/7,20.4,8,1,25.2,8,1,14.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/10/8,20.4,8,1,23.1,8,1,18.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/10/9,22.1,8,1,26.1,8,1,18.8,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/10/10,21.3,8,1,23.8,8,1,19.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/10/11,20.8,8,1,23.3,8,1,17.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/10/12,20.2,8,1,23.4,8,1,16.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/10/13,19.4,8,1,24.8,8,1,15.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/10/14,18.8,8,1,23.9,8,1,14.8,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/10/15,18.2,8,1,23.2,8,1,13.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/10/16,18.7,8,1,22.6,8,1,14.0,8,1,1.5,8,1,,0,1,,0,1,,0,1,,0,1
2020/10/17,15.9,8,1,21.0,8,1,13.0,8,1,9.5,8,1,,0,1,,0,1,,0,1,,0,1
2020/10/18,17.4,8,1,23.1,8,1,12.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/10/19,18.5,8,1,23.5,8,1,14.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/10/20,17.1,8,1,23.1,8,1,11.8,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/10/21,19.7,8,1,26.2,8,1,12.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/10/22,18.7,8,1,22.3,8,1,16.5,8,1,42.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/10/23,15.4,8,1,18.0,8,1,10.3,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/10/24,13.8,8,1,17.8,8,1,9.8,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/10/25,14.3,8,1,20.1,8,1,8.3,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/10/26,15.5,8,1,22.3,8,1,9.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/10/27,16.0,8,1,22.0,8,1,10.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/10/28,16.7,8,1,21.4,8,1,11.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/10/29,17.2,8,1,22.5,8,1,12.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/10/30,16.7,8,1,21.6,8,1,11.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/10/31,15.0,8,1,20.6,8,1,8.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/11/1,18.1,8,1,24.8,8,1,11.3,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/11/2,15.7,8,1,19.0,8,1,12.1,8,1,11.5,8,1,,0,1,,0,1,,0,1,,0,1
2020/11/3,13.2,8,1,19.3,8,1,8.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/11/4,11.2,8,1,14.7,8,1,6.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/11/5,12.8,8,1,19.3,8,1,5.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/11/6,18.3,8,1,23.9,8,1,12.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/11/7,18.6,8,1,20.1,8,1,15.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/11/8,15.5,8,1,20.5,8,1,11.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/11/9,12.4,8,1,16.0,8,1,7.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/11/10,10.7,8,1,16.7,5,1,7.2,5,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/11/11,11.2,8,1,17.3,8,1,5.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/11/12,12.1,8,1,18.7,8,1,5.3,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/11/13,13.4,8,1,20.2,8,1,7.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/11/14,13.8,8,1,20.4,8,1,7.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/11/15,15.9,8,1,21.9,8,1,8.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/11/16,18.0,8,1,21.7,8,1,14.4,8,1,0.5,8,1,,0,1,,0,1,,0,1,,0,1
2020/11/17,19.4,8,1,25.1,8,1,15.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/11/18,20.4,8,1,25.3,8,1,14.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/11/19,22.0,8,1,26.0,8,1,19.3,8,1,3.5,8,1,,0,1,,0,1,,0,1,,0,1
2020/11/20,16.7,8,1,20.6,8,1,13.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/11/21,14.5,8,1,19.0,8,1,10.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/11/22,15.4,8,1,18.5,8,1,10.1,8,1,5.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/11/23,13.0,8,1,15.3,8,1,8.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/11/24,12.4,8,1,17.8,5,1,7.3,5,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/11/25,13.3,8,1,17.8,8,1,9.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/11/26,13.4,8,1,17.5,8,1,8.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/11/27,14.0,8,1,18.5,5,1,11.5,5,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/11/28,10.5,8,1,12.7,8,1,7.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/11/29,9.1,8,1,13.1,8,1,6.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/11/30,8.7,8,1,12.2,8,1,4.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/12/1,9.0,8,1,15.0,8,1,2.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/12/2,10.3,8,1,15.9,8,1,2.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
