ダウンロードした時刻：2021/02/03 17:37:43

,千歳,千歳,千歳,千歳,千歳,千歳,千歳,千歳,千歳,千歳,千歳,千歳,千歳,千歳,千歳,千歳,千歳,千歳,千歳,千歳,千歳,千歳,千歳,千歳
2014/3/14,-1.1,8,1,2.4,8,1,-4.2,8,1,0.0,8,1,45,8,1,2,8,1,,0,1,,0,1
2014/3/15,-1.8,8,1,3.5,8,1,-6.5,8,1,0.0,8,1,44,8,1,2,8,1,,0,1,,0,1
2014/3/16,-1.0,8,1,1.9,8,1,-5.2,8,1,0.5,8,1,45,8,1,3,8,1,,0,1,,0,1
2014/3/17,-1.1,8,1,4.7,8,1,-9.6,8,1,0.0,8,1,43,8,1,0,8,1,,0,1,,0,1
2014/3/18,1.3,8,1,3.5,8,1,-1.5,8,1,2.5,8,1,40,8,1,3,8,1,,0,1,,0,1
2014/3/19,-0.1,8,1,4.0,8,1,-6.7,8,1,0.0,8,1,38,8,1,0,8,1,,0,1,,0,1
2014/3/20,-1.3,8,1,2.9,8,1,-6.8,8,1,0.0,8,1,37,8,1,5,8,1,,0,1,,0,1
2014/3/21,-2.3,8,1,-0.5,8,1,-5.0,8,1,0.0,8,1,37,8,1,0,8,1,,0,1,,0,1
2014/3/22,-2.2,8,1,1.3,8,1,-6.7,8,1,1.0,8,1,36,8,1,2,8,1,,0,1,,0,1
2014/3/23,-3.0,8,1,2.1,8,1,-12.0,8,1,1.0,8,1,36,8,1,2,8,1,,0,1,,0,1
2014/3/24,1.7,8,1,7.0,8,1,-6.9,8,1,0.0,8,1,35,8,1,0,8,1,,0,1,,0,1
2014/3/25,3.6,8,1,6.8,8,1,-1.9,8,1,0.0,8,1,26,8,1,0,8,1,,0,1,,0,1
2014/3/26,3.9,8,1,11.6,8,1,-3.3,8,1,0.0,8,1,22,8,1,0,8,1,,0,1,,0,1
2014/3/27,0.2,8,1,6.3,8,1,-1.3,8,1,0.0,8,1,15,8,1,0,8,1,,0,1,,0,1
2014/3/28,2.3,8,1,7.0,8,1,-1.2,8,1,0.0,8,1,9,8,1,0,8,1,,0,1,,0,1
2014/3/29,4.8,8,1,9.1,8,1,1.4,8,1,0.0,8,1,1,8,1,0,8,1,,0,1,,0,1
2014/3/30,2.5,8,1,5.8,8,1,0.6,8,1,2.5,8,1,1,8,1,0,8,1,,0,1,,0,1
2014/3/31,2.7,8,1,6.9,8,1,-1.4,8,1,0.0,8,1,1,8,1,0,8,1,,0,1,,0,1
2014/4/1,3.4,8,1,8.4,8,1,-2.9,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/4/2,3.3,8,1,11.0,8,1,-3.1,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/4/3,5.2,8,1,9.2,8,1,0.3,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/4/4,1.7,8,1,3.8,8,1,-0.2,8,1,9.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/4/5,0.8,8,1,3.9,8,1,-1.1,8,1,0.0,8,1,2,8,1,2,8,1,,0,1,,0,1
2014/4/6,1.2,8,1,5.0,8,1,-2.9,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/4/7,2.3,8,1,11.5,8,1,-5.4,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/4/8,2.7,8,1,10.2,8,1,-4.1,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/4/9,4.1,8,1,9.5,8,1,-4.7,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/4/10,2.9,8,1,6.8,8,1,-1.5,8,1,4.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/4/11,0.8,8,1,6.2,8,1,-5.1,8,1,0.5,8,1,2,8,1,2,8,1,,0,1,,0,1
2014/4/12,2.1,8,1,9.5,8,1,-6.1,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/4/13,3.1,8,1,9.3,8,1,-2.8,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/4/14,4.0,8,1,12.7,8,1,-5.7,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/4/15,5.9,8,1,12.1,8,1,-2.6,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/4/16,4.8,8,1,9.7,8,1,-3.0,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/4/17,2.8,8,1,11.0,8,1,-5.9,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/4/18,3.0,8,1,10.2,8,1,-6.2,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/4/19,3.1,8,1,10.2,8,1,-3.1,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/4/20,4.4,8,1,13.8,8,1,-4.5,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/4/21,5.2,8,1,13.8,8,1,-1.8,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/4/22,7.8,8,1,15.2,8,1,0.3,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/4/23,8.0,8,1,15.8,8,1,1.5,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/4/24,10.7,8,1,21.0,8,1,1.4,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/4/25,11.0,8,1,20.6,8,1,-0.9,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/4/26,12.6,8,1,23.7,8,1,1.7,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/4/27,12.5,8,1,19.3,8,1,4.6,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/4/28,10.0,8,1,19.1,8,1,3.0,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/4/29,4.9,8,1,11.5,8,1,-2.0,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/4/30,7.5,8,1,16.1,5,1,-3.5,5,1,0.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/5/1,9.3,8,1,12.9,8,1,6.9,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/5/2,13.3,8,1,21.6,8,1,6.6,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/5/3,10.1,8,1,16.4,8,1,7.3,8,1,4.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/5/4,10.7,8,1,18.1,8,1,2.4,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/5/5,9.7,8,1,17.9,8,1,0.9,8,1,5.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/5/6,9.7,8,1,15.3,8,1,4.0,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/5/7,9.8,8,1,14.7,8,1,4.4,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/5/8,11.1,8,1,17.3,8,1,4.4,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/5/9,9.7,8,1,13.8,8,1,6.0,8,1,2.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/5/10,11.7,8,1,18.7,8,1,5.6,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/5/11,12.4,8,1,20.3,8,1,2.2,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/5/12,13.9,8,1,22.2,8,1,4.8,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/5/13,11.7,8,1,16.9,8,1,8.5,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/5/14,13.6,8,1,20.3,8,1,7.4,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/5/15,14.4,8,1,21.6,8,1,7.1,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/5/16,9.6,8,1,13.7,8,1,5.8,8,1,17.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/5/17,7.5,8,1,9.7,8,1,5.9,8,1,2.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/5/18,9.2,8,1,13.5,8,1,4.1,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/5/19,10.4,8,1,18.9,8,1,0.1,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/5/20,11.0,8,1,17.8,8,1,3.0,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/5/21,13.0,8,1,19.6,8,1,6.0,8,1,3.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/5/22,13.3,8,1,19.5,8,1,6.5,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/5/23,9.5,8,1,18.7,8,1,5.3,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/5/24,9.6,8,1,14.2,8,1,5.8,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/5/25,13.1,8,1,19.7,8,1,8.0,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/5/26,10.0,8,1,15.1,8,1,7.5,8,1,2.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/5/27,11.2,8,1,15.3,8,1,8.4,8,1,17.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/5/28,11.7,8,1,17.2,8,1,8.2,8,1,0.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/5/29,13.4,8,1,20.3,8,1,8.0,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/5/30,13.6,8,1,21.6,8,1,9.1,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/5/31,15.9,8,1,22.5,8,1,10.1,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/6/1,17.2,8,1,25.4,8,1,9.5,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/6/2,15.1,8,1,21.8,8,1,7.2,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/6/3,18.0,8,1,27.9,5,1,10.1,5,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/6/4,16.5,8,1,26.7,8,1,9.5,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/6/5,16.8,8,1,21.9,8,1,11.4,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/6/6,15.2,8,1,20.6,8,1,12.6,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/6/7,14.8,8,1,19.8,8,1,11.8,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/6/8,15.8,8,1,21.2,8,1,12.5,8,1,14.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/6/9,17.5,8,1,22.9,8,1,14.8,8,1,5.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/6/10,16.2,8,1,19.1,8,1,14.2,8,1,5.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/6/11,17.6,8,1,19.2,8,1,16.6,8,1,17.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/6/12,16.0,8,1,17.8,8,1,13.1,8,1,71.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/6/13,14.2,8,1,17.2,8,1,11.4,8,1,18.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/6/14,13.7,8,1,18.7,8,1,11.6,8,1,1.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/6/15,15.2,8,1,19.4,8,1,12.3,8,1,0.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/6/16,14.7,8,1,19.0,8,1,12.6,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/6/17,14.5,8,1,16.7,8,1,13.0,8,1,2.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/6/18,16.4,8,1,20.2,8,1,13.1,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/6/19,16.7,8,1,21.7,8,1,13.9,8,1,2.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/6/20,15.7,8,1,20.3,8,1,13.4,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/6/21,15.8,8,1,21.0,8,1,11.1,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/6/22,16.2,8,1,23.1,8,1,10.4,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/6/23,17.1,8,1,23.3,8,1,11.7,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/6/24,16.6,8,1,21.7,8,1,12.6,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/6/25,15.4,8,1,21.2,8,1,12.3,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/6/26,16.7,8,1,23.1,8,1,12.6,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/6/27,19.1,8,1,22.8,8,1,16.5,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/6/28,19.8,8,1,22.8,8,1,18.5,8,1,1.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/6/29,19.9,8,1,24.3,8,1,16.6,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/6/30,18.5,8,1,23.8,8,1,14.4,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/7/1,19.9,8,1,27.1,8,1,13.3,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/7/2,20.5,8,1,26.5,8,1,16.0,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/7/3,19.7,8,1,26.4,8,1,16.9,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/7/4,18.2,8,1,23.8,8,1,13.5,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/7/5,16.3,8,1,20.5,8,1,13.5,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/7/6,16.7,8,1,19.9,8,1,14.2,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/7/7,18.0,8,1,22.0,8,1,15.4,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/7/8,20.3,8,1,26.3,8,1,15.2,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/7/9,18.8,8,1,23.1,8,1,16.4,8,1,10.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/7/10,19.2,8,1,20.9,8,1,17.6,8,1,6.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/7/11,21.4,8,1,28.7,8,1,17.7,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/7/12,20.1,8,1,26.0,8,1,16.5,8,1,4.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/7/13,19.6,8,1,24.1,8,1,16.8,8,1,1.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/7/14,20.2,8,1,24.8,8,1,17.7,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/7/15,23.2,8,1,29.9,8,1,17.7,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/7/16,21.1,8,1,25.0,8,1,16.2,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/7/17,21.7,8,1,28.4,8,1,17.8,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/7/18,19.9,8,1,22.7,8,1,17.9,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/7/19,20.3,8,1,23.8,8,1,17.7,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/7/20,20.3,8,1,25.1,8,1,17.3,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/7/21,20.3,8,1,25.0,8,1,15.3,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/7/22,18.9,8,1,21.2,8,1,18.0,8,1,1.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/7/23,20.4,8,1,22.9,8,1,18.7,8,1,8.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/7/24,22.4,8,1,26.5,8,1,18.8,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/7/25,22.5,8,1,28.3,8,1,18.3,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/7/26,20.2,8,1,24.0,8,1,17.9,8,1,6.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/7/27,21.0,8,1,26.3,8,1,17.7,8,1,15.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/7/28,20.4,8,1,25.7,8,1,16.0,8,1,1.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/7/29,20.1,8,1,25.4,8,1,13.6,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/7/30,21.3,8,1,26.8,8,1,16.2,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/7/31,23.1,8,1,29.5,8,1,17.9,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/8/1,24.2,8,1,29.0,8,1,20.3,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/8/2,23.5,8,1,30.2,8,1,18.2,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/8/3,22.8,8,1,26.6,8,1,19.9,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/8/4,24.1,8,1,28.6,8,1,22.4,8,1,0.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/8/5,23.6,8,1,25.1,8,1,22.6,8,1,14.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/8/6,23.4,8,1,26.7,8,1,21.1,8,1,4.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/8/7,21.7,8,1,23.8,8,1,19.9,8,1,9.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/8/8,21.2,8,1,24.7,8,1,18.8,8,1,8.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/8/9,22.0,8,1,27.5,8,1,18.6,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/8/10,20.0,8,1,23.4,8,1,17.5,8,1,14.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/8/11,22.0,8,1,26.0,8,1,18.0,8,1,35.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/8/12,22.1,8,1,26.3,8,1,19.1,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/8/13,21.9,8,1,27.0,8,1,16.9,8,1,1.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/8/14,20.2,8,1,25.7,8,1,14.5,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/8/15,19.2,8,1,22.4,8,1,16.7,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/8/16,20.3,8,1,26.3,8,1,17.1,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/8/17,20.1,8,1,24.5,8,1,17.3,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/8/18,20.0,8,1,23.4,8,1,18.3,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/8/19,19.4,8,1,20.7,8,1,18.4,8,1,59.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/8/20,21.9,8,1,26.2,8,1,19.3,8,1,2.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/8/21,21.2,8,1,26.3,8,1,18.6,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/8/22,19.5,8,1,20.3,8,1,19.0,8,1,16.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/8/23,22.1,8,1,25.5,8,1,19.7,8,1,26.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/8/24,22.4,8,1,26.4,8,1,18.4,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/8/25,18.4,8,1,22.0,8,1,14.1,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/8/26,16.8,8,1,22.2,8,1,11.6,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/8/27,17.2,8,1,22.5,8,1,12.3,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/8/28,18.0,8,1,24.8,8,1,11.5,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/8/29,18.3,8,1,24.6,8,1,11.4,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/8/30,18.4,8,1,24.0,8,1,12.1,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/8/31,18.1,8,1,23.8,8,1,11.8,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/9/1,18.6,8,1,24.1,5,1,11.9,5,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/9/2,19.1,8,1,24.7,8,1,12.8,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/9/3,20.0,8,1,24.6,8,1,15.9,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/9/4,17.7,8,1,19.0,8,1,16.5,8,1,8.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/9/5,20.8,8,1,23.5,8,1,17.6,8,1,11.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/9/6,21.0,8,1,26.6,8,1,16.0,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/9/7,19.4,8,1,25.0,8,1,13.8,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/9/8,19.4,8,1,25.5,8,1,13.6,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/9/9,19.5,8,1,24.5,8,1,14.5,8,1,2.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/9/10,18.6,8,1,21.6,8,1,17.1,8,1,3.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/9/11,17.7,8,1,23.0,5,1,14.6,5,1,204.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/9/12,18.8,8,1,23.2,8,1,15.0,8,1,9.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/9/13,17.5,8,1,22.5,8,1,13.7,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/9/14,14.8,8,1,20.2,8,1,9.9,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/9/15,15.5,8,1,22.0,8,1,8.8,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/9/16,16.2,8,1,21.8,8,1,11.5,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/9/17,13.0,8,1,20.1,8,1,7.0,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/9/18,12.1,8,1,18.1,8,1,6.6,8,1,3.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/9/19,14.3,8,1,20.7,8,1,8.2,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/9/20,13.6,8,1,19.8,8,1,9.4,8,1,0.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/9/21,13.6,8,1,21.9,8,1,7.0,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/9/22,13.5,8,1,21.5,8,1,5.0,8,1,1.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/9/23,14.8,8,1,22.1,8,1,6.3,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/9/24,15.9,8,1,21.5,8,1,8.2,8,1,1.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/9/25,18.1,8,1,23.5,8,1,14.4,8,1,0.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/9/26,14.9,8,1,21.4,8,1,7.2,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/9/27,14.2,8,1,20.5,8,1,5.8,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/9/28,17.8,8,1,22.6,8,1,11.1,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/9/29,13.8,8,1,21.0,8,1,7.5,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/9/30,11.7,8,1,20.5,8,1,4.6,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/10/1,10.6,8,1,16.4,8,1,5.2,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/10/2,10.9,8,1,16.2,8,1,5.0,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/10/3,12.9,8,1,17.9,8,1,10.2,8,1,8.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/10/4,11.7,8,1,17.4,8,1,5.4,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/10/5,10.1,8,1,16.7,8,1,1.7,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/10/6,9.0,8,1,11.5,8,1,7.1,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/10/7,9.4,8,1,16.5,8,1,4.0,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/10/8,9.3,8,1,18.0,8,1,1.6,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/10/9,11.0,8,1,18.7,8,1,1.6,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/10/10,12.0,8,1,16.0,8,1,8.4,8,1,1.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/10/11,10.5,8,1,15.3,8,1,6.1,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/10/12,9.9,8,1,16.5,8,1,1.1,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/10/13,11.3,8,1,15.4,8,1,7.3,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/10/14,6.8,8,1,8.6,8,1,5.2,8,1,14.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/10/15,7.3,8,1,15.0,8,1,1.2,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/10/16,9.2,8,1,16.2,8,1,0.5,8,1,5.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/10/17,10.9,8,1,14.6,8,1,8.0,8,1,6.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/10/18,8.0,8,1,15.4,8,1,0.5,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/10/19,8.8,8,1,16.7,8,1,-1.9,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/10/20,13.3,8,1,17.2,8,1,6.5,8,1,3.5,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/10/21,9.7,8,1,13.5,8,1,4.1,8,1,0.0,8,1,0,8,1,0,5,1,,0,1,,0,1
2014/10/22,4.3,8,1,10.6,5,1,-1.0,5,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/10/23,4.3,8,1,12.0,5,1,-3.4,5,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/10/24,8.1,8,1,16.2,8,1,0.1,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
2014/10/25,12.8,8,1,16.3,8,1,2.8,8,1,0.0,8,1,0,8,1,0,8,1,,0,1,,0,1
