ダウンロードした時刻：2021/02/03 17:46:48

,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都,京都
2010/12/15,6.3,8,1,10.0,8,1,2.9,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後曇,8,1,曇,8,1
2010/12/16,3.4,8,1,6.0,8,1,1.7,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,晴一時薄曇,8,1
2010/12/17,3.9,8,1,9.5,8,1,-0.5,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴後一時曇,8,1
2010/12/18,6.3,8,1,11.8,8,1,3.1,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇一時晴,8,1,晴一時雨,8,1
2010/12/19,6.2,8,1,12.1,8,1,1.6,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴時々薄曇,8,1,曇一時晴,8,1
2010/12/20,9.0,8,1,15.5,8,1,5.0,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴一時雨,8,1,快晴,8,1
2010/12/21,8.8,8,1,13.4,8,1,3.3,8,1,23.0,0,8,1,0,1,8,1,0,1,8,1,曇後一時雨,8,1,雨後時々曇,8,1
2010/12/22,11.2,8,1,15.4,8,1,8.4,8,1,1.0,0,8,1,0,1,8,1,0,1,8,1,曇時々雨一時晴,8,1,晴後時々雨,8,1
2010/12/23,9.6,8,1,13.9,8,1,5.7,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴時々曇一時雨,8,1,晴,8,1
2010/12/24,6.0,8,1,10.3,8,1,1.9,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴一時雨,8,1,晴,8,1
2010/12/25,1.9,8,1,4.9,8,1,0.0,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴一時曇,8,1,晴後時々曇,8,1
2010/12/26,3.9,8,1,8.7,8,1,0.7,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴時々薄曇,8,1,晴一時薄曇,8,1
2010/12/27,4.1,8,1,8.9,8,1,-0.2,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴時々曇,8,1
2010/12/28,6.6,8,1,12.9,8,1,0.9,8,1,2.5,0,8,1,0,1,8,1,0,1,8,1,晴後曇時々雨,8,1,曇時々雨後一時晴,8,1
2010/12/29,5.3,8,1,9.9,8,1,3.0,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴後一時曇,8,1
2010/12/30,2.6,8,1,4.9,8,1,0.5,8,1,0.5,0,8,1,0,1,8,1,0,1,8,1,曇時々雨一時雪,8,1,晴,8,1
2010/12/31,0.2,8,1,1.7,8,1,-1.3,8,1,10.0,0,8,1,9,0,8,1,9,0,8,1,大雪一時晴,8,1,雪後晴,8,1
2011/1/1,1.7,8,1,5.7,8,1,-2.2,8,1,1.5,0,8,1,6,0,8,1,0,1,8,1,晴後曇一時みぞれ,8,1,みぞれ時々曇一時晴,8,1
2011/1/2,3.6,8,1,9.0,8,1,0.7,8,1,2.5,0,8,1,0,0,8,1,0,1,8,1,晴時々雨、みぞれを伴う,8,1,晴後一時曇,8,1
2011/1/3,3.3,8,1,9.6,8,1,-1.0,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴時々曇,8,1,曇時々晴,8,1
2011/1/4,4.0,8,1,9.3,8,1,0.3,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴時々曇,8,1,晴,8,1
2011/1/5,4.2,8,1,8.2,8,1,-0.8,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴後曇,8,1,曇,8,1
2011/1/6,3.9,8,1,7.4,8,1,1.2,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇時々雨一時晴、みぞれを伴う,8,1,みぞれ後雪,8,1
2011/1/7,2.3,8,1,6.3,8,1,0.2,8,1,0.0,0,8,1,0,0,8,1,0,1,8,1,晴時々雪,8,1,曇一時雪後晴,8,1
2011/1/8,2.8,8,1,9.9,8,1,-1.2,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴一時曇,8,1,晴一時曇,8,1
2011/1/9,4.7,8,1,10.4,8,1,0.5,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴後一時曇,8,1,雨一時曇後雪,8,1
2011/1/10,1.6,8,1,4.7,8,1,-0.6,8,1,0.0,0,8,1,0,0,8,1,0,1,8,1,雪後時々晴,8,1,晴後一時曇,8,1
2011/1/11,1.9,8,1,7.5,8,1,-1.8,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴時々曇,8,1,晴時々曇,8,1
2011/1/12,3.2,8,1,8.5,8,1,-1.0,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴後一時みぞれ,8,1,晴一時みぞれ,8,1
2011/1/13,3.6,8,1,7.6,8,1,0.9,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴後一時曇,8,1,晴時々曇,8,1
2011/1/14,3.8,8,1,8.6,8,1,0.1,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴時々曇,8,1,曇一時晴,8,1
2011/1/15,3.7,8,1,6.9,8,1,-1.2,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇後一時雨,8,1,晴時々雪,8,1
2011/1/16,-1.2,8,1,2.9,8,1,-3.9,8,1,5.5,0,8,1,5,0,8,1,5,0,8,1,雪時々晴,8,1,雪,8,1
2011/1/17,1.8,8,1,6.5,8,1,-1.9,8,1,0.5,0,8,1,6,0,8,1,1,0,8,1,晴時々みぞれ一時雪、あられを伴う,8,1,晴後一時曇,8,1
2011/1/18,2.7,8,1,8.3,8,1,-1.8,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴一時曇,8,1,晴一時薄曇,8,1
2011/1/19,3.2,8,1,8.0,8,1,0.4,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴時々曇,8,1
2011/1/20,3.0,8,1,7.6,8,1,0.3,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴時々曇,8,1
2011/1/21,3.6,8,1,7.2,8,1,1.1,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇一時晴,8,1,曇時々晴,8,1
2011/1/22,3.9,8,1,10.2,8,1,-0.6,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴時々曇後一時雨,8,1,晴時々曇一時雨,8,1
2011/1/23,4.1,8,1,8.0,8,1,0.8,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,薄曇一時晴,8,1,曇後晴,8,1
2011/1/24,3.6,8,1,8.6,8,1,-0.3,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴後曇,8,1,晴時々曇後雪,8,1
2011/1/25,3.4,8,1,7.6,8,1,0.5,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴時々雨一時雪、みぞれを伴う,8,1,晴一時雨,8,1
2011/1/26,2.9,8,1,7.3,8,1,0.2,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴時々雪,8,1
2011/1/27,2.3,8,1,6.0,8,1,-1.2,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴時々雪,8,1,曇時々雪一時晴,8,1
2011/1/28,2.3,8,1,6.1,8,1,0.3,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,雪後時々晴、みぞれを伴う,8,1,晴,8,1
2011/1/29,2.4,8,1,8.2,8,1,-1.5,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴後時々曇,8,1,晴一時曇,8,1
2011/1/30,0.3,8,1,4.2,8,1,-2.9,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴後曇,8,1,晴一時曇,8,1
2011/1/31,0.7,8,1,6.5,8,1,-3.9,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴後曇,8,1
2011/2/1,4.3,8,1,9.4,8,1,-0.3,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇時々晴,8,1,曇一時晴,8,1
2011/2/2,5.1,8,1,10.9,8,1,1.4,8,1,0,1,8,1,0,1,8,1,0,1,8,1,薄曇後晴,8,1,快晴,8,1
2011/2/3,5.3,8,1,12.6,8,1,-0.6,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,晴,8,1
2011/2/4,5.8,8,1,13.1,8,1,0.2,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,薄曇一時晴,8,1
2011/2/5,5.6,8,1,11.7,8,1,1.0,8,1,0,1,8,1,0,1,8,1,0,1,8,1,薄曇後一時晴,8,1,快晴,8,1
2011/2/6,7.1,8,1,14.1,8,1,0.7,8,1,0,1,8,1,0,1,8,1,0,1,8,1,薄曇一時晴,8,1,曇時々晴,8,1
2011/2/7,6.4,8,1,11.6,8,1,3.1,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴一時雨,8,1,晴一時曇,8,1
2011/2/8,6.0,8,1,11.4,8,1,0.7,8,1,3.5,0,8,1,0,1,8,1,0,1,8,1,晴後曇,8,1,雨,8,1
2011/2/9,6.2,8,1,10.0,8,1,3.6,8,1,4.0,0,8,1,0,1,8,1,0,1,8,1,曇時々雨後一時晴,8,1,曇一時雨後時々晴,8,1
2011/2/10,3.8,8,1,7.4,8,1,1.8,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇時々晴一時雪、みぞれを伴う,8,1,曇後雪,8,1
2011/2/11,2.5,8,1,6.3,8,1,0.0,8,1,0.0,0,8,1,0,0,8,1,0,1,8,1,雪後曇,8,1,曇後時々晴,8,1
2011/2/12,2.7,8,1,7.8,8,1,-0.4,8,1,1.5,0,8,1,0,1,8,1,0,1,8,1,晴後曇時々雨,8,1,雨後時々晴一時雪、みぞれを伴う,8,1
2011/2/13,2.0,8,1,6.1,8,1,-0.3,8,1,0.5,0,8,1,0,0,8,1,0,1,8,1,晴後時々曇一時雪,8,1,晴後薄曇,8,1
2011/2/14,1.1,8,1,5.1,8,1,-1.0,8,1,11.0,0,8,1,2,0,8,1,2,0,8,1,薄曇後雪、みぞれを伴う,8,1,雨一時雪後時々曇、みぞれを伴う,8,1
2011/2/15,3.2,8,1,7.6,8,1,0.1,8,1,0.5,0,8,1,1,0,8,1,0,1,8,1,曇時々雨後晴,8,1,晴,8,1
2011/2/16,4.0,8,1,11.5,8,1,-2.2,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,曇一時晴,8,1
2011/2/17,8.8,8,1,15.2,8,1,2.5,8,1,13.0,0,8,1,0,1,8,1,0,1,8,1,曇時々雨,8,1,雨,8,1
2011/2/18,7.2,8,1,11.2,8,1,4.2,8,1,11.5,0,8,1,0,1,8,1,0,1,8,1,雨時々曇一時晴,8,1,晴時々曇,8,1
2011/2/19,5.7,8,1,11.7,8,1,0.6,8,1,0,1,8,1,0,1,8,1,0,1,8,1,薄曇一時晴,8,1,薄曇,8,1
2011/2/20,6.2,8,1,13.0,8,1,0.9,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇,8,1,薄曇後一時晴,8,1
2011/2/21,7.3,8,1,13.5,8,1,3.0,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,快晴,8,1
2011/2/22,7.9,8,1,16.2,8,1,1.3,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,快晴,8,1
2011/2/23,10.4,8,1,16.8,8,1,4.4,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴後曇一時雨,8,1,曇時々雨,8,1
2011/2/24,12.5,8,1,16.9,8,1,9.5,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇後一時雨,8,1,曇時々晴,8,1
2011/2/25,11.4,8,1,19.5,8,1,5.8,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,晴時々曇,8,1
2011/2/26,7.2,8,1,13.1,8,1,4.3,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴一時薄曇,8,1
2011/2/27,11.4,8,1,18.9,8,1,3.2,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴時々曇,8,1,雨一時曇,8,1
2011/2/28,10.4,8,1,12.7,8,1,8.3,8,1,35.0,0,8,1,0,1,8,1,0,1,8,1,雨後曇,8,1,曇,8,1
2011/3/1,7.5,8,1,8.5,8,1,6.3,8,1,8.5,0,8,1,0,1,8,1,0,1,8,1,雨時々曇,8,1,曇後時々雨,8,1
2011/3/2,6.2,8,1,9.9,8,1,1.7,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴時々曇一時雨,8,1,曇一時雨後時々雪,8,1
2011/3/3,2.3,8,1,6.6,8,1,0.0,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇時々雪後一時晴,8,1,晴後雪,8,1
2011/3/4,2.3,8,1,6.3,8,1,-0.9,8,1,0.5,0,8,1,2,0,8,1,2,0,8,1,晴時々雪,8,1,曇時々晴一時雪,8,1
2011/3/5,5.4,8,1,11.4,8,1,1.8,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇後晴,8,1,晴,8,1
2011/3/6,6.5,8,1,11.4,8,1,1.6,8,1,4.0,0,8,1,0,1,8,1,0,1,8,1,曇一時晴後時々雨,8,1,雨,8,1
2011/3/7,6.9,8,1,12.0,8,1,4.2,8,1,13.5,0,8,1,0,1,8,1,0,1,8,1,曇時々雨一時晴,8,1,晴後一時雨,8,1
2011/3/8,5.7,8,1,10.1,8,1,2.9,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇時々雨一時晴,8,1,晴一時曇,8,1
2011/3/9,4.6,8,1,11.5,8,1,0.0,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴一時曇,8,1,晴時々雪、みぞれを伴う,8,1
2011/3/10,3.8,8,1,8.6,8,1,0.2,8,1,0.5,0,8,1,0,1,8,1,0,1,8,1,晴後曇,8,1,晴,8,1
2011/3/11,3.7,8,1,8.3,8,1,0.1,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴時々雨,8,1,晴一時雨,8,1
2011/3/12,6.0,8,1,12.1,8,1,-0.1,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇,8,1,薄曇後晴,8,1
2011/3/13,10.3,8,1,18.6,8,1,2.5,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴後曇,8,1
2011/3/14,13.2,8,1,20.7,8,1,7.6,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇,8,1
2011/3/15,12.9,8,1,19.0,8,1,6.5,8,1,1.0,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇時々雨一時晴,8,1
2011/3/16,4.0,8,1,8.0,8,1,0.6,8,1,1.0,0,8,1,0,1,8,1,0,1,8,1,曇一時雨後時々雪、みぞれを伴う,8,1,雪後時々晴,8,1
2011/3/17,1.7,8,1,6.9,8,1,-0.4,8,1,0.5,0,8,1,0,0,8,1,0,1,8,1,晴後時々雪,8,1,雪時々曇一時晴,8,1
2011/3/18,4.5,8,1,10.0,8,1,0.2,8,1,0.0,0,8,1,0,0,8,1,0,1,8,1,曇一時晴,8,1,曇,8,1
2011/3/19,10.3,8,1,18.4,8,1,4.1,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後薄曇,8,1,晴時々薄曇,8,1
2011/3/20,12.1,8,1,17.0,8,1,6.4,8,1,2.0,0,8,1,0,1,8,1,0,1,8,1,曇後時々雨,8,1,雨,8,1
2011/3/21,11.3,8,1,13.9,8,1,8.8,8,1,25.0,0,8,1,0,1,8,1,0,1,8,1,雨後曇,8,1,雨時々曇,8,1
2011/3/22,9.8,8,1,16.2,8,1,5.1,8,1,0.5,0,8,1,0,1,8,1,0,1,8,1,曇後一時雨,8,1,曇時々雨後一時晴,8,1
2011/3/23,5.3,8,1,10.7,8,1,1.5,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴一時曇,8,1,晴後一時曇,8,1
2011/3/24,4.9,8,1,10.9,8,1,0.6,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇後晴,8,1,晴,8,1
2011/3/25,6.3,8,1,12.8,8,1,0.5,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇時々雨一時晴,8,1,雨時々晴一時雪,8,1
2011/3/26,4.0,8,1,8.8,8,1,1.6,8,1,3.0,0,8,1,0,1,8,1,0,1,8,1,晴時々雪一時雨、みぞれを伴う,8,1,快晴,8,1
2011/3/27,4.5,8,1,10.8,8,1,-0.2,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴,8,1
2011/3/28,6.6,8,1,14.4,8,1,-0.7,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,快晴,8,1
2011/3/29,8.5,8,1,16.0,8,1,2.0,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴後一時雨,8,1,晴一時曇,8,1
2011/3/30,8.7,8,1,15.2,8,1,3.0,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴後時々曇,8,1,晴,8,1
2011/3/31,10.0,8,1,17.7,8,1,3.4,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴,8,1,快晴,8,1
2011/4/1,11.8,8,1,20.3,8,1,3.2,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,晴後一時薄曇,8,1
2011/4/2,11.2,8,1,20.1,8,1,6.3,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇時々晴,8,1
2011/4/3,7.0,8,1,11.0,8,1,4.6,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇後一時晴,8,1,快晴,8,1
2011/4/4,7.7,8,1,13.8,8,1,1.4,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,快晴,8,1
2011/4/5,9.6,8,1,19.0,8,1,2.4,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,快晴,8,1
2011/4/6,12.2,8,1,20.8,8,1,3.8,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,晴後曇,8,1
2011/4/7,15.4,8,1,22.0,8,1,9.0,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇後晴,8,1,晴後一時曇,8,1
2011/4/8,13.9,8,1,16.0,8,1,11.1,8,1,8.5,0,8,1,0,1,8,1,0,1,8,1,雨一時曇,8,1,雨,8,1
2011/4/9,14.3,8,1,18.9,8,1,12.0,8,1,10.5,0,8,1,0,1,8,1,0,1,8,1,曇一時雨後時々晴,8,1,曇後晴,8,1
2011/4/10,14.3,8,1,21.6,8,1,7.2,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後時々薄曇,8,1,晴時々薄曇,8,1
2011/4/11,11.2,8,1,20.4,8,1,6.8,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,薄曇後一時晴,8,1,晴一時曇,8,1
2011/4/12,10.8,8,1,17.1,8,1,4.7,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,快晴,8,1
2011/4/13,13.1,8,1,20.9,8,1,5.0,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,快晴,8,1
2011/4/14,15.5,8,1,24.4,8,1,7.2,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴後薄曇,8,1
2011/4/15,15.1,8,1,20.8,8,1,11.4,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇後時々雨,8,1,曇,8,1
2011/4/16,13.3,8,1,18.6,8,1,7.2,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇時々晴,8,1,薄曇時々晴,8,1
2011/4/17,11.9,8,1,19.5,8,1,4.2,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後薄曇,8,1,薄曇,8,1
2011/4/18,14.3,8,1,22.0,8,1,9.6,8,1,18.0,0,8,1,0,1,8,1,0,1,8,1,曇後時々雨,8,1,雨後曇一時晴,8,1
2011/4/19,10.3,8,1,16.5,8,1,8.0,8,1,3.5,0,8,1,0,1,8,1,0,1,8,1,晴時々雨,8,1,曇時々雨,8,1
2011/4/20,9.3,8,1,12.9,8,1,5.7,8,1,3.5,0,8,1,0,1,8,1,0,1,8,1,雨後曇一時晴,8,1,晴後時々薄曇,8,1
2011/4/21,12.4,8,1,20.9,8,1,3.9,8,1,0,1,8,1,0,1,8,1,0,1,8,1,薄曇一時晴,8,1,薄曇,8,1
2011/4/22,13.0,8,1,16.6,8,1,10.4,8,1,8.5,0,8,1,0,1,8,1,0,1,8,1,曇後雨,8,1,雨時々曇,8,1
2011/4/23,12.6,8,1,15.8,8,1,7.8,8,1,24.5,0,8,1,0,1,8,1,0,1,8,1,雨,8,1,晴一時曇,8,1
2011/4/24,10.4,8,1,16.6,8,1,5.6,8,1,4.0,0,8,1,0,1,8,1,0,1,8,1,晴時々曇一時雨、雷を伴う,8,1,晴後一時曇,8,1
2011/4/25,11.2,8,1,18.0,8,1,6.8,8,1,3.0,0,8,1,0,1,8,1,0,1,8,1,晴時々雨、雷を伴う,8,1,晴後曇,8,1
2011/4/26,14.5,8,1,21.4,8,1,8.2,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇後晴,8,1
2011/4/27,18.1,8,1,26.3,8,1,12.8,8,1,20.5,0,8,1,0,1,8,1,0,1,8,1,晴後雨時々曇,8,1,雨後晴一時曇,8,1
2011/4/28,12.7,8,1,18.1,8,1,8.8,8,1,2.5,0,8,1,0,1,8,1,0,1,8,1,曇時々雨,8,1,曇後晴,8,1
2011/4/29,12.6,8,1,18.8,8,1,6.5,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴時々曇,8,1,晴後一時曇,8,1
2011/4/30,16.3,8,1,24.2,8,1,8.6,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇後雨,8,1
2011/5/1,16.5,8,1,19.3,8,1,13.8,8,1,3.0,0,8,1,0,1,8,1,0,1,8,1,曇時々雨,8,1,曇後晴,8,1
2011/5/2,17.3,8,1,23.2,8,1,11.5,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後薄曇,8,1,薄曇後一時晴,8,1
2011/5/3,15.6,8,1,19.7,8,1,10.8,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇後晴,8,1
2011/5/4,16.2,8,1,23.2,8,1,9.7,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後薄曇,8,1,薄曇,8,1
2011/5/5,16.4,8,1,24.4,8,1,10.6,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇後晴,8,1,快晴,8,1
2011/5/6,17.9,8,1,23.6,8,1,11.0,8,1,0,1,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇,8,1
2011/5/7,20.6,8,1,25.8,8,1,17.3,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇後晴,8,1,曇,8,1
2011/5/8,21.5,8,1,28.2,8,1,16.1,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴一時曇、雷を伴う,8,1,薄曇時々晴,8,1
2011/5/9,21.3,8,1,29.6,8,1,13.4,8,1,0,1,8,1,0,1,8,1,0,1,8,1,薄曇一時晴,8,1,曇,8,1
2011/5/10,22.0,8,1,24.5,8,1,19.6,8,1,44.0,0,8,1,0,1,8,1,0,1,8,1,雨時々曇,8,1,大雨,8,1
2011/5/11,19.4,8,1,21.3,8,1,17.9,8,1,91.0,0,8,1,0,1,8,1,0,1,8,1,大雨,8,1,大雨、雷を伴う,8,1
2011/5/12,20.1,8,1,21.8,8,1,18.9,8,1,13.5,0,8,1,0,1,8,1,0,1,8,1,曇時々雨,8,1,曇時々雨,8,1
2011/5/13,19.7,8,1,24.5,8,1,14.5,8,1,0.5,0,8,1,0,1,8,1,0,1,8,1,晴後薄曇,8,1,晴,8,1
2011/5/14,18.7,8,1,25.7,8,1,12.9,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,晴,8,1,薄曇後晴,8,1
2011/5/15,19.3,8,1,26.2,8,1,10.9,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴後薄曇,8,1,薄曇,8,1
2011/5/16,20.1,8,1,26.2,8,1,14.1,8,1,0,1,8,1,0,1,8,1,0,1,8,1,薄曇,8,1,曇,8,1
2011/5/17,17.9,8,1,24.4,8,1,12.8,8,1,5.0,0,8,1,0,1,8,1,0,1,8,1,曇後時々雨、雷・あられを伴う,8,1,晴,8,1
2011/5/18,18.7,8,1,26.5,8,1,11.0,8,1,0,1,8,1,0,1,8,1,0,1,8,1,快晴,8,1,快晴,8,1
2011/5/19,20.6,8,1,28.0,8,1,12.7,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,快晴,8,1
2011/5/20,21.5,8,1,28.6,8,1,15.2,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴,8,1,晴後一時曇,8,1
2011/5/21,23.5,8,1,29.4,8,1,17.6,8,1,0,1,8,1,0,1,8,1,0,1,8,1,晴時々曇,8,1,曇一時晴,8,1
2011/5/22,20.0,8,1,23.8,8,1,15.6,8,1,26.5,0,8,1,0,1,8,1,0,1,8,1,曇時々雨後一時晴,8,1,曇,8,1
2011/5/23,15.2,8,1,16.9,8,1,13.8,8,1,40.0,0,8,1,0,1,8,1,0,1,8,1,雨,8,1,大雨,8,1
2011/5/24,17.9,8,1,23.1,8,1,13.7,8,1,34.0,0,8,1,0,1,8,1,0,1,8,1,曇一時雨,8,1,薄曇,8,1
2011/5/25,20.7,8,1,28.4,8,1,13.5,8,1,0,1,8,1,0,1,8,1,0,1,8,1,薄曇,8,1,曇,8,1
2011/5/26,20.0,8,1,23.2,8,1,17.9,8,1,1.0,0,8,1,0,1,8,1,0,1,8,1,曇後時々雨,8,1,曇時々雨,8,1
2011/5/27,17.6,8,1,18.6,8,1,16.0,8,1,10.5,0,8,1,0,1,8,1,0,1,8,1,雨時々曇,8,1,雨,8,1
2011/5/28,18.8,8,1,20.7,8,1,16.8,8,1,14.0,0,8,1,0,1,8,1,0,1,8,1,雨時々曇,8,1,雨,8,1
2011/5/29,18.8,8,1,20.2,8,1,16.6,8,1,119.5,0,8,1,0,1,8,1,0,1,8,1,大雨,8,1,雨,8,1
2011/5/30,17.0,8,1,18.9,8,1,14.7,8,1,12.5,0,8,1,0,1,8,1,0,1,8,1,雨時々曇,8,1,曇一時雨後一時晴,8,1
2011/5/31,18.3,8,1,22.6,8,1,13.9,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇後時々雨,8,1
2011/6/1,17.3,8,1,19.0,8,1,16.0,8,1,20.0,0,8,1,0,1,8,1,0,1,8,1,雨時々曇,8,1,雨後時々曇,8,1
2011/6/2,18.9,8,1,23.3,8,1,15.9,8,1,19.0,0,8,1,0,1,8,1,0,1,8,1,曇後一時晴,8,1,曇一時雨、雷を伴う,8,1
2011/6/3,21.7,8,1,27.3,8,1,16.5,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,薄曇,8,1,曇一時晴,8,1
2011/6/4,23.2,8,1,29.1,8,1,17.4,8,1,0,1,8,1,0,1,8,1,0,1,8,1,薄曇時々晴,8,1,薄曇,8,1
2011/6/5,22.2,8,1,25.4,8,1,19.0,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇,8,1,曇一時雨後晴,8,1
2011/6/6,22.5,8,1,28.8,8,1,16.3,8,1,0,1,8,1,0,1,8,1,0,1,8,1,薄曇,8,1,曇,8,1
2011/6/7,22.0,8,1,27.0,8,1,18.7,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇一時雨,8,1,曇後時々雨,8,1
2011/6/8,23.0,8,1,27.3,8,1,19.5,8,1,0.0,0,8,1,0,1,8,1,0,1,8,1,曇一時晴,8,1,曇,8,1
