ダウンロードした時刻：2021/02/16 16:51:44

,小田原,小田原,小田原,小田原,小田原,小田原,小田原,小田原,小田原,小田原,小田原,小田原,小田原,小田原,小田原,小田原,小田原,小田原,小田原,小田原,小田原,小田原,小田原,小田原
2020/4/6,11.6,8,1,17.0,8,1,6.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/4/7,11.3,8,1,16.9,8,1,7.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/4/8,13.7,8,1,19.9,8,1,5.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/4/9,13.4,8,1,18.6,8,1,8.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/4/10,11.3,8,1,16.1,8,1,7.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/4/11,11.2,8,1,15.5,8,1,6.8,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/4/12,10.9,8,1,14.1,8,1,8.1,8,1,7.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/4/13,9.4,8,1,12.1,8,1,6.1,8,1,31.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/4/14,10.9,8,1,18.3,8,1,3.8,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/4/15,12.8,8,1,20.3,8,1,3.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/4/16,12.5,8,1,17.5,8,1,8.4,8,1,1.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/4/17,11.3,8,1,14.4,8,1,8.0,8,1,3.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/4/18,13.8,8,1,19.8,8,1,11.2,8,1,116.5,8,1,,0,1,,0,1,,0,1,,0,1
2020/4/19,15.4,8,1,22.0,8,1,8.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/4/20,10.8,8,1,12.4,8,1,8.7,8,1,32.5,8,1,,0,1,,0,1,,0,1,,0,1
2020/4/21,15.4,8,1,19.6,8,1,11.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/4/22,14.5,8,1,20.4,8,1,9.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/4/23,11.6,8,1,17.1,8,1,7.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/4/24,11.8,8,1,16.8,8,1,6.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/4/25,12.9,8,1,18.0,8,1,5.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/4/26,18.7,8,1,23.5,8,1,14.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/4/27,14.2,8,1,18.7,8,1,11.1,8,1,1.5,8,1,,0,1,,0,1,,0,1,,0,1
2020/4/28,13.0,8,1,16.9,8,1,9.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/4/29,14.6,8,1,21.9,8,1,7.8,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/4/30,17.1,8,1,22.5,8,1,9.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/5/1,19.3,8,1,25.4,8,1,13.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/5/2,20.5,8,1,28.1,8,1,13.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/5/3,20.9,8,1,27.1,8,1,14.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/5/4,18.1,8,1,20.9,8,1,15.9,8,1,3.5,8,1,,0,1,,0,1,,0,1,,0,1
2020/5/5,20.7,8,1,27.6,8,1,15.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/5/6,16.9,8,1,19.6,8,1,14.9,8,1,15.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/5/7,16.5,8,1,23.4,8,1,11.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/5/8,14.8,8,1,20.4,8,1,9.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/5/9,17.4,8,1,23.1,8,1,10.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/5/10,22.2,8,1,26.0,8,1,17.6,8,1,0.5,8,1,,0,1,,0,1,,0,1,,0,1
2020/5/11,23.1,8,1,28.0,8,1,18.7,8,1,0.5,8,1,,0,1,,0,1,,0,1,,0,1
2020/5/12,21.5,8,1,25.1,8,1,17.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/5/13,22.8,8,1,29.6,8,1,15.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/5/14,20.1,8,1,26.7,8,1,15.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/5/15,20.6,8,1,27.0,8,1,12.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/5/16,17.5,8,1,20.4,8,1,16.1,8,1,10.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/5/17,20.4,8,1,25.5,8,1,16.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/5/18,19.0,8,1,20.7,8,1,17.0,8,1,6.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/5/19,19.1,8,1,23.8,8,1,16.5,8,1,50.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/5/20,14.7,8,1,18.0,8,1,12.1,8,1,1.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/5/21,12.9,8,1,14.3,8,1,11.4,8,1,1.5,8,1,,0,1,,0,1,,0,1,,0,1
2020/5/22,17.0,8,1,21.9,8,1,12.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/5/23,18.2,8,1,23.6,8,1,13.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/5/24,20.4,8,1,24.6,8,1,16.3,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/5/25,20.3,8,1,24.1,8,1,16.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/5/26,21.0,8,1,25.3,8,1,18.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/5/27,22.3,8,1,26.4,8,1,19.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/5/28,20.5,5,1,24.2,5,1,17.9,5,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/5/29,19.8,8,1,25.4,8,1,15.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/5/30,20.5,8,1,25.7,8,1,14.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/5/31,20.1,8,1,24.6,8,1,16.3,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/6/1,18.5,8,1,19.8,8,1,16.4,8,1,8.5,8,1,,0,1,,0,1,,0,1,,0,1
2020/6/2,22.0,8,1,26.4,8,1,18.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/6/3,23.2,8,1,27.7,8,1,19.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/6/4,22.6,8,1,27.0,8,1,19.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/6/5,24.0,8,1,27.7,8,1,18.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/6/6,23.8,8,1,27.9,8,1,20.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/6/7,23.1,8,1,27.0,8,1,20.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/6/8,22.7,8,1,26.3,8,1,20.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/6/9,25.0,8,1,32.1,8,1,19.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/6/10,24.2,8,1,31.7,8,1,18.7,8,1,3.5,8,1,,0,1,,0,1,,0,1,,0,1
2020/6/11,24.2,8,1,28.3,8,1,21.6,8,1,15.5,8,1,,0,1,,0,1,,0,1,,0,1
2020/6/12,25.7,8,1,30.6,8,1,22.0,8,1,3.5,8,1,,0,1,,0,1,,0,1,,0,1
2020/6/13,22.3,8,1,25.2,8,1,19.9,8,1,50.5,8,1,,0,1,,0,1,,0,1,,0,1
2020/6/14,22.4,8,1,26.6,8,1,19.8,8,1,5.5,8,1,,0,1,,0,1,,0,1,,0,1
2020/6/15,26.5,8,1,30.2,8,1,21.8,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/6/16,24.9,8,1,29.2,8,1,20.8,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/6/17,23.3,8,1,28.4,8,1,18.3,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/6/18,20.8,8,1,24.4,8,1,17.3,8,1,3.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/6/19,18.2,8,1,19.7,8,1,16.6,8,1,43.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/6/20,21.9,8,1,26.7,8,1,16.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/6/21,22.8,8,1,26.3,8,1,20.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/6/22,21.2,8,1,23.0,8,1,19.4,8,1,5.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/6/23,22.5,8,1,26.1,8,1,19.8,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/6/24,23.3,8,1,27.1,8,1,20.1,8,1,1.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/6/25,21.2,8,1,23.0,8,1,19.4,8,1,19.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/6/26,25.5,8,1,31.4,8,1,20.8,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/6/27,25.5,8,1,29.0,8,1,21.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/6/28,22.4,8,1,25.1,8,1,20.1,8,1,55.5,8,1,,0,1,,0,1,,0,1,,0,1
2020/6/29,23.4,8,1,28.2,8,1,18.8,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/6/30,24.0,8,1,28.0,8,1,20.6,8,1,23.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/7/1,24.3,8,1,28.0,8,1,21.4,8,1,66.5,8,1,,0,1,,0,1,,0,1,,0,1
2020/7/2,25.4,8,1,30.5,8,1,20.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/7/3,23.1,8,1,27.1,8,1,19.7,8,1,15.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/7/4,24.2,8,1,27.6,8,1,19.0,8,1,76.5,8,1,,0,1,,0,1,,0,1,,0,1
2020/7/5,25.4,8,1,27.2,8,1,23.2,8,1,1.5,8,1,,0,1,,0,1,,0,1,,0,1
2020/7/6,24.6,8,1,27.7,8,1,22.1,8,1,65.5,8,1,,0,1,,0,1,,0,1,,0,1
2020/7/7,26.5,8,1,28.0,8,1,25.3,8,1,31.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/7/8,25.0,8,1,26.8,8,1,23.0,8,1,16.5,8,1,,0,1,,0,1,,0,1,,0,1
2020/7/9,23.6,8,1,27.7,8,1,21.6,8,1,20.5,8,1,,0,1,,0,1,,0,1,,0,1
2020/7/10,24.4,8,1,29.9,8,1,22.0,8,1,14.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/7/11,26.1,8,1,30.1,8,1,23.2,8,1,44.5,8,1,,0,1,,0,1,,0,1,,0,1
2020/7/12,26.2,8,1,31.8,8,1,21.7,8,1,1.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/7/13,20.8,8,1,22.7,8,1,19.8,8,1,3.5,8,1,,0,1,,0,1,,0,1,,0,1
2020/7/14,23.6,8,1,28.3,8,1,20.2,8,1,7.5,8,1,,0,1,,0,1,,0,1,,0,1
2020/7/15,21.3,8,1,23.2,8,1,19.0,8,1,5.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/7/16,21.0,8,1,24.7,8,1,18.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/7/17,19.7,8,1,21.1,8,1,18.6,8,1,63.5,8,1,,0,1,,0,1,,0,1,,0,1
2020/7/18,20.8,8,1,23.3,8,1,19.3,8,1,46.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/7/19,23.7,8,1,28.5,8,1,20.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/7/20,25.4,8,1,31.0,8,1,21.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/7/21,24.8,8,1,28.0,8,1,23.0,8,1,0.5,8,1,,0,1,,0,1,,0,1,,0,1
2020/7/22,26.3,8,1,30.6,8,1,24.0,8,1,1.5,8,1,,0,1,,0,1,,0,1,,0,1
2020/7/23,24.2,8,1,25.8,8,1,22.3,8,1,0.5,8,1,,0,1,,0,1,,0,1,,0,1
2020/7/24,23.8,8,1,26.7,8,1,21.5,8,1,1.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/7/25,24.3,8,1,26.4,8,1,23.0,8,1,10.5,8,1,,0,1,,0,1,,0,1,,0,1
2020/7/26,23.9,8,1,28.0,8,1,22.5,8,1,90.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/7/27,25.7,8,1,29.2,8,1,22.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/7/28,26.8,8,1,30.6,8,1,23.8,8,1,2.5,8,1,,0,1,,0,1,,0,1,,0,1
2020/7/29,22.9,8,1,24.8,8,1,20.8,8,1,4.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/7/30,22.2,8,1,26.0,8,1,20.5,8,1,2.5,8,1,,0,1,,0,1,,0,1,,0,1
2020/7/31,24.0,8,1,27.0,8,1,21.3,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/8/1,26.3,8,1,31.0,8,1,23.3,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/8/2,26.0,8,1,30.1,8,1,22.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/8/3,26.0,8,1,29.7,8,1,22.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/8/4,26.9,8,1,30.8,8,1,22.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/8/5,27.4,8,1,31.5,8,1,23.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/8/6,27.9,8,1,32.0,8,1,23.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/8/7,29.2,8,1,35.1,8,1,22.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/8/8,29.3,8,1,34.5,8,1,25.8,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/8/9,29.4,8,1,34.4,8,1,25.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/8/10,29.8,8,1,33.5,8,1,25.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/8/11,30.9,8,1,35.5,8,1,25.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/8/12,30.4,8,1,35.8,8,1,25.6,8,1,5.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/8/13,29.1,8,1,33.6,8,1,24.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/8/14,29.0,8,1,34.0,8,1,25.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/8/15,29.3,8,1,33.8,8,1,25.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/8/16,30.1,8,1,35.4,8,1,25.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/8/17,29.1,8,1,32.9,8,1,26.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/8/18,29.1,8,1,35.3,8,1,26.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/8/19,27.6,8,1,32.1,8,1,23.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/8/20,28.0,8,1,32.5,8,1,23.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/8/21,28.8,8,1,33.4,8,1,24.3,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/8/22,28.8,8,1,34.2,8,1,24.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/8/23,25.5,8,1,29.6,8,1,22.6,8,1,1.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/8/24,27.1,8,1,32.4,8,1,21.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/8/25,27.3,8,1,31.5,8,1,23.8,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/8/26,28.0,8,1,33.6,8,1,23.0,8,1,1.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/8/27,28.2,8,1,32.7,8,1,25.3,8,1,3.5,8,1,,0,1,,0,1,,0,1,,0,1
2020/8/28,27.5,8,1,31.4,8,1,25.1,8,1,13.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/8/29,28.2,8,1,32.5,8,1,23.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/8/30,28.2,8,1,32.7,8,1,24.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/8/31,27.2,8,1,32.8,8,1,23.3,8,1,5.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/9/1,25.7,8,1,29.6,8,1,22.8,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/9/2,27.0,8,1,32.8,8,1,23.7,8,1,9.5,8,1,,0,1,,0,1,,0,1,,0,1
2020/9/3,27.0,8,1,31.8,8,1,25.3,8,1,40.5,8,1,,0,1,,0,1,,0,1,,0,1
2020/9/4,29.2,8,1,35.5,8,1,23.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/9/5,27.5,8,1,32.3,8,1,24.0,8,1,16.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/9/6,26.4,8,1,31.2,8,1,23.2,8,1,2.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/9/7,25.6,8,1,31.4,8,1,23.4,8,1,108.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/9/8,26.7,8,1,32.7,8,1,23.9,8,1,2.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/9/9,27.5,8,1,33.0,8,1,23.4,8,1,2.5,8,1,,0,1,,0,1,,0,1,,0,1
2020/9/10,26.0,8,1,29.4,8,1,22.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/9/11,26.5,8,1,31.8,8,1,22.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/9/12,23.9,8,1,26.9,8,1,22.2,8,1,7.5,8,1,,0,1,,0,1,,0,1,,0,1
2020/9/13,23.7,8,1,25.8,8,1,21.5,8,1,0.5,8,1,,0,1,,0,1,,0,1,,0,1
2020/9/14,24.1,8,1,27.5,8,1,22.1,8,1,4.5,8,1,,0,1,,0,1,,0,1,,0,1
2020/9/15,23.5,8,1,27.2,8,1,20.7,8,1,0.5,8,1,,0,1,,0,1,,0,1,,0,1
2020/9/16,23.3,8,1,27.5,8,1,21.1,8,1,1.5,8,1,,0,1,,0,1,,0,1,,0,1
2020/9/17,24.4,8,1,27.6,8,1,20.3,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/9/18,27.5,8,1,30.8,8,1,24.2,8,1,37.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/9/19,26.0,8,1,30.0,8,1,23.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/9/20,22.5,8,1,24.5,8,1,20.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/9/21,21.3,8,1,25.6,8,1,18.9,8,1,1.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/9/22,21.8,8,1,26.3,8,1,16.8,8,1,4.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/9/23,21.6,8,1,23.4,8,1,19.1,8,1,4.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/9/24,22.3,8,1,24.4,8,1,20.3,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/9/25,22.8,8,1,26.0,8,1,19.9,8,1,2.5,8,1,,0,1,,0,1,,0,1,,0,1
2020/9/26,19.5,8,1,21.0,8,1,18.5,8,1,6.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/9/27,19.8,8,1,23.8,8,1,17.4,8,1,3.5,8,1,,0,1,,0,1,,0,1,,0,1
2020/9/28,20.9,8,1,27.0,8,1,15.3,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/9/29,19.8,8,1,22.7,8,1,16.8,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/9/30,19.0,8,1,24.9,8,1,13.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/10/1,19.0,8,1,23.3,8,1,16.6,8,1,0.5,8,1,,0,1,,0,1,,0,1,,0,1
2020/10/2,19.8,8,1,24.5,8,1,14.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/10/3,21.0,8,1,25.7,8,1,18.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/10/4,20.8,8,1,24.6,8,1,18.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/10/5,21.6,8,1,25.8,8,1,19.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/10/6,20.2,8,1,25.2,8,1,16.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/10/7,17.7,8,1,21.9,8,1,14.7,8,1,8.5,8,1,,0,1,,0,1,,0,1,,0,1
2020/10/8,15.1,8,1,16.6,8,1,14.0,8,1,39.5,8,1,,0,1,,0,1,,0,1,,0,1
2020/10/9,16.1,8,1,17.4,8,1,15.0,8,1,43.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/10/10,17.6,8,1,18.6,8,1,16.8,8,1,77.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/10/11,21.6,8,1,27.2,8,1,17.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/10/12,21.7,8,1,27.5,8,1,16.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/10/13,21.8,8,1,26.6,8,1,17.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/10/14,20.0,8,1,21.9,8,1,17.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/10/15,17.9,8,1,20.2,8,1,16.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/10/16,16.1,8,1,19.4,8,1,13.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/10/17,12.5,8,1,14.9,8,1,11.3,8,1,19.5,8,1,,0,1,,0,1,,0,1,,0,1
2020/10/18,14.3,8,1,19.7,8,1,10.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/10/19,12.8,8,1,17.9,8,1,9.5,8,1,10.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/10/20,14.5,8,1,21.2,8,1,9.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/10/21,15.0,8,1,20.4,8,1,10.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/10/22,17.4,8,1,22.5,8,1,12.0,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/10/23,17.5,8,1,18.6,8,1,16.1,8,1,6.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/10/24,16.2,8,1,21.1,8,1,10.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/10/25,13.4,8,1,19.8,8,1,8.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/10/26,14.7,8,1,21.8,8,1,9.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/10/27,15.3,8,1,20.2,8,1,11.3,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/10/28,15.2,8,1,19.1,8,1,10.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/10/29,15.5,8,1,21.4,8,1,9.8,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/10/30,13.6,8,1,18.3,8,1,7.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/10/31,11.1,8,1,18.8,8,1,4.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/11/1,12.8,8,1,19.0,8,1,6.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/11/2,16.5,8,1,24.6,8,1,10.3,8,1,0.5,8,1,,0,1,,0,1,,0,1,,0,1
2020/11/3,15.4,8,1,19.1,8,1,11.9,8,1,1.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/11/4,12.9,8,1,17.4,8,1,7.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/11/5,12.6,8,1,19.3,8,1,7.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/11/6,13.3,8,1,18.8,8,1,9.6,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/11/7,17.1,8,1,23.5,8,1,11.4,8,1,1.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/11/8,17.9,8,1,22.9,8,1,13.9,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/11/9,12.9,8,1,16.9,8,1,9.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/11/10,11.1,8,1,16.2,8,1,6.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/11/11,10.9,8,1,17.8,8,1,5.4,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/11/12,9.8,5,1,12.9,5,1,6.1,5,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/11/13,12.9,8,1,18.7,8,1,8.3,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/11/14,12.0,8,1,19.2,8,1,6.3,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/11/15,12.3,8,1,17.8,8,1,5.7,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/11/16,15.5,8,1,21.7,8,1,10.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/11/17,13.7,8,1,20.2,8,1,8.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/11/18,15.3,8,1,20.3,8,1,10.5,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/11/19,18.7,8,1,24.3,8,1,12.5,8,1,0.5,8,1,,0,1,,0,1,,0,1,,0,1
2020/11/20,21.1,8,1,24.0,8,1,17.9,8,1,3.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/11/21,15.4,8,1,21.1,8,1,8.2,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/11/22,14.3,8,1,20.5,8,1,6.8,8,1,0.5,8,1,,0,1,,0,1,,0,1,,0,1
2020/11/23,16.8,8,1,20.0,8,1,13.3,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/11/24,11.5,8,1,14.0,8,1,9.8,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/11/25,11.9,8,1,14.6,8,1,9.8,8,1,3.0,8,1,,0,1,,0,1,,0,1,,0,1
2020/11/26,11.6,8,1,16.7,8,1,7.1,8,1,0.0,8,1,,0,1,,0,1,,0,1,,0,1
